"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
"29","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")"
"30","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")"
"31","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")"
"32","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")"
"33","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")"
"34","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")"
"36","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")"
"37","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")"
"38","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")"
"39","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")"
"40","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")"
"41","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")"
"42","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")"
"43","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")"
"44","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")"
"45","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")"
"50","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")"
"51","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")"
"52","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")"
"53","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""53*"",OutputFile=""statemod_output_district_53.csv"",ValueColumns=""%A"")"
"54","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""54*"",OutputFile=""statemod_output_district_54.csv"",ValueColumns=""%A"")"
"55","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""55*"",OutputFile=""statemod_output_district_55.csv"",ValueColumns=""%A"")"
"56","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""56*"",OutputFile=""statemod_output_district_56.csv"",ValueColumns=""%A"")"
"57","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""57*"",OutputFile=""statemod_output_district_57.csv"",ValueColumns=""%A"")"
"58","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""58*"",OutputFile=""statemod_output_district_58.csv"",ValueColumns=""%A"")"
"59","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""59*"",OutputFile=""statemod_output_district_59.csv"",ValueColumns=""%A"")"
"60","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""60*"",OutputFile=""statemod_output_district_60.csv"",ValueColumns=""%A"")"
"61","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""61*"",OutputFile=""statemod_output_district_61.csv"",ValueColumns=""%A"")"
"62","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""62*"",OutputFile=""statemod_output_district_62.csv"",ValueColumns=""%A"")"
"63","MunShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""63*"",OutputFile=""statemod_output_district_63.csv"",ValueColumns=""%A"")"
