"Date","53_AGG_IrrigDemand","53_AGG_IrrigSupply","53_AGG_IrrigShortage","53_AGG_IrrigSupDirectFlow","53_AGG_MunDemand","53_AGG_MunSupply","53_AGG_MunShortage","5300555_D_IrrigDemand","5300555_D_IrrigSupply","5300555_D_IrrigSupply_1","5300555_D_IrrigShortage","5300555_D_IrrigShortage_1","5300555_D_IrrigSupDirectFlow","5300555_D_IrrigSupDirectFlow_1","53_ADC022_IrrigDemand","53_ADC022_IrrigDemand_1","53_ADC023_IrrigDemand","53_ADC023_IrrigDemand_1","53_ADC024_IrrigDemand","53_ADC024_IrrigDemand_1","53_ADC025_IrrigDemand","53_ADC025_IrrigDemand_1","53_ADC026_IrrigDemand","53_ADC026_IrrigDemand_1","53_ADC028_IrrigDemand","53_ADC028_IrrigDemand_1","53_ADC032_IrrigDemand","53_ADC022_IrrigSupply","53_ADC022_IrrigSupply_1","53_ADC023_IrrigSupply","53_ADC023_IrrigSupply_1","53_ADC024_IrrigSupply","53_ADC024_IrrigSupply_1","53_ADC025_IrrigSupply","53_ADC025_IrrigSupply_1","53_ADC026_IrrigSupply","53_ADC026_IrrigSupply_1","53_ADC028_IrrigSupply","53_ADC028_IrrigSupply_1","53_ADC032_IrrigSupply","53_ADC032_IrrigSupply_1","53_ADC022_IrrigShortage","53_ADC022_IrrigShortage_1","53_ADC023_IrrigShortage","53_ADC023_IrrigShortage_1","53_ADC024_IrrigShortage","53_ADC024_IrrigShortage_1","53_ADC025_IrrigShortage","53_ADC025_IrrigShortage_1","53_ADC026_IrrigShortage","53_ADC026_IrrigShortage_1","53_ADC028_IrrigShortage","53_ADC028_IrrigShortage_1","53_ADC032_IrrigShortage","53_ADC032_IrrigShortage_1","53_ADC022_IrrigSupDirectFlow","53_ADC022_IrrigSupDirectFlow_1","53_ADC023_IrrigSupDirectFlow","53_ADC023_IrrigSupDirectFlow_1","53_ADC024_IrrigSupDirectFlow","53_ADC024_IrrigSupDirectFlow_1","53_ADC025_IrrigSupDirectFlow","53_ADC025_IrrigSupDirectFlow_1","53_ADC026_IrrigSupDirectFlow","53_ADC026_IrrigSupDirectFlow_1","53_ADC028_IrrigSupDirectFlow","53_ADC028_IrrigSupDirectFlow_1","53_ADC032_IrrigSupDirectFlow","53_ADC032_IrrigSupDirectFlow_1","5300767_D_IrrigDemand","5300767_D_IrrigDemand_1","5300767_D_IrrigSupply","5300767_D_IrrigSupply_1","5300767_D_IrrigShortage","5300767_D_IrrigShortage_1","5300767_D_IrrigSupDirectFlow","5300767_D_IrrigSupDirectFlow_1"
"2004-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-04",6544,7815.2474,0,7792.0001,NA,NA,NA,124,124,124,0,0,124,124,95,95,125,125,95,95,165,165,583,583,261,261,500,96.7698,96.7698,125,125,99.0363,99.0363,165,165,583,583,261.0057,261.0057,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,125,125,95,95,165,165,583,583,261,261,500,500,0,0,0,0,0,0,0,0
"2004-05",34931.8667,51256.9337,1824.1841,50532.0353,NA,NA,NA,1567,1567,1567,0,0,1567,1567,702,702,927,927,698,698,987.0001,987.0001,1440,1440,2242,2242,772.9333,245.954,245.954,927,927,712.2369,712.2369,987.0001,987.0001,1440,1440,2242.0425,2242.0425,4126,4126,456.046,456.046,0,0,0,0,0,0,0,0,0,0,0,0,245.954,245.954,927,927,672.8048,672.8048,987.0001,987.0001,1440,1440,2242,2242,4126,4126,566.9999,566.9999,566.9999,566.9999,0,0,566.9999,566.9999
"2004-06",53563.9995,65308.7563,3615.4652,61871.7565,NA,NA,NA,2794,2794,2794,0,0,2142.1799,2142.1799,888,888,1175,1175,1235,1235,897,897,1616.9999,1616.9999,2915,2915,4886,238.02,238.02,1175,1175,981.1138,981.1138,897,897,1616.9999,1616.9999,2915.0554,2915.0554,4886,4886,649.98,649.98,0,0,253.8863,253.8863,0,0,0,0,0,0,0,0,238.02,238.02,1175,1175,979.7393,979.7393,897,897,1616.9999,1616.9999,2915,2915,4886,4886,824,824,824,824,0,0,824,824
"2004-07",47611.9995,50187.7395,8878.4733,52322.66,NA,NA,NA,2546,1956,1956,590,590,1956,1956,843,843,1115,1115,1482.0001,1482.0001,572,572,1286,1286,2563.9998,2563.9998,4296,245.954,245.954,0,1115,974.5628,974.5628,572,572,1286,1286,2564.0532,2564.0532,4295.9995,4295.9995,597.046,597.046,0,0,507.4372,507.4372,0,0,0,0,0,0,5e-04,5e-04,245.954,245.954,1115,1115,974.5627,974.5627,572,572,1286,1286,2563.9998,2563.9998,4295.9995,4295.9995,620,620,94.8653,94.8653,525.1346,525.1346,94.8653,94.8653
"2004-08",27212.0002,26255.4409,9783.0728,26024.8956,NA,NA,NA,1968,1148.0001,1148.0001,820,820,1148.0001,1148.0001,443,443,585,585,825,825,260,260,705,705,1411,1411,2414,0,0,0,0,568.2238,568.2238,275.6,275.6,705,705,1411.0283,1411.0283,2414,2414,443,443,585,585,256.7762,256.7762,0,0,0,0,0,0,0,0,0,0,0,0,568.2238,568.2238,260,260,705,705,1411,1411,2414,2414,383,383,42.0081,42.0081,340.9919,340.9919,0,0
"2004-09",15880.0001,20300.2974,1941.9955,19590.9513,NA,NA,NA,1904,1716,1716,187.9999,187.9999,1576.8826,1576.8826,302,0,327,327,270,270,357,357,425,425,827,827,972.0001,241.6487,241.6487,231.8352,231.8352,271.5579,271.5579,357,357,425,425,827.0153,827.0153,972.0001,972.0001,60.3513,60.3513,95.1648,95.1648,0,0,0,0,0,0,0,0,0,0,238.02,238.02,231.8352,231.8352,270,270,357,357,425,425,827,827,972.0001,972.0001,175,175,33.0172,33.0172,141.9828,141.9828,0,0
"2004-10",10307.9999,12111.6932,963.1465,12041.64,NA,NA,NA,583,583,583,0,0,583,583,145,145,192,192,176,176,167,167,269,269,639,639,795,147.7012,147.7012,192,192,176,176,167,167,269,269,639.0087,639.0087,795,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,192,192,176,176,167,167,269,269,639,639,795,795,300,300,59.2134,59.2134,240.7866,240.7866,59.2134,59.2134
"2004-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-03",3458,324,0,324,NA,NA,NA,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0
"2005-04",5950.0001,7201.7883,0,7192.0001,NA,NA,NA,0,0,0,0,0,0,0,40,40,53,53,40,40,324,324,475,475,245,245,621,40.7452,40.7452,53,53,41.6995,41.6995,324,324,475,475,245.0024,245.0024,621,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,53,53,40,40,324,324,475,475,245,245,621,621,0,0,0,0,0,0,0,0
"2005-05",37398,47050.3123,9e-04,46495.999,NA,NA,NA,1060,1060,1060,0,0,1060,1060,635,635,839.9999,839.9999,632.0001,632.0001,1156.0001,1156.0001,1300,1300,2011.9999,2011.9999,3689,646.8295,646.8295,839.9999,839.9999,658.7105,658.7105,1156.0001,1156.0001,1300,1300,2012.0382,2012.0382,3688.9998,3688.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,635,635,839.9999,839.9999,632.0001,632.0001,1156.0001,1156.0001,1300,1300,2011.9999,2011.9999,3688.9998,3688.9998,400,400,400,400,0,0,400,400
"2005-06",39320.0002,56924.1399,9e-04,54991.719,NA,NA,NA,2449,2449,2449,0,0,2142.1799,2142.1799,745,745,752,752,873,873,978.0001,978.0001,1376,1376,2555,0,3798,745,745,752,752,873,873,978.0001,978.0001,1376,1376,2555.0352,2555.0352,3797.9998,3797.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,745,745,752,752,873,873,978.0001,978.0001,1376,1376,2555,2555,3797.9998,3797.9998,705,705,705,705,0,0,705,705
"2005-07",52970.0007,60383.0236,5163.2113,60005.5706,NA,NA,NA,2770,2770,2770,0,0,2213.5859,2213.5859,927,927,1225,1225,1629.0001,1629.0001,710.0001,710.0001,1427,1427,2828,2828,4743,328.0722,328.0722,0,1225,1404.0356,1404.0356,710.0001,710.0001,1427,1427,2828.0586,2828.0586,4743,4743,598.9278,598.9278,0,0,224.9644,224.9644,0,0,0,0,0,0,0,0,245.954,245.954,1225,1225,1404.0356,1404.0356,710.0001,710.0001,1427,1427,2828,2828,4743,4743,740,740,273.0894,273.0894,466.9107,466.9107,273.0894,273.0894
"2005-08",25516.0004,31410.212,3801.3535,31073.5145,NA,NA,NA,2598.0002,2429.9998,2429.9998,168.0001,168.0001,2213.5859,2213.5859,397,397,525,525,741.0001,741.0001,233,233,640.9999,640.9999,1271,1271,2177,245.954,245.954,0,322.6279,619.604,619.604,247.18,247.18,640.9999,640.9999,1271.0255,1271.0255,2177,2177,151.046,151.046,202.3722,202.3722,121.396,121.396,0,0,0,0,0,0,0,0,245.954,245.954,322.6279,322.6279,619.604,619.604,233,233,640.9999,640.9999,1271,1271,2177,2177,367,0,59.4759,59.4759,307.5241,307.5241,59.4759,59.4759
"2005-09",14715.7418,22285.6368,4160.048,21730.9656,NA,NA,NA,33.871,1668,1668,355,355,1576.8826,1576.8826,380,380,502,502,413,413,223,223,456,456,778,778,1445,238.02,238.02,302.8388,302.8388,415.8183,415.8183,236.58,236.58,456,456,778.0229,778.0229,1445,1445,141.98,141.98,199.1611,199.1611,0,0,0,0,0,0,0,0,0,0,238.02,238.02,302.8388,302.8388,413,413,223,223,456,456,778,778,1445,1445,375,0,31.1292,31.1292,343.8708,343.8708,0,0
"2005-10",7914.0004,10269.8885,826.8105,10155.8926,NA,NA,NA,583,583,583,0,0,583,583,133,133,177,177,161,161,82,82,250,250,348,348,735.0001,135.4467,135.4467,177,177,161,161,84.72,84.72,250,250,348.008,348.008,735.0001,735.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,177,177,161,161,82,82,250,250,348,348,735.0001,735.0001,37,300,93.2974,93.2974,206.7026,206.7026,93.2974,93.2974
"2005-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-04",7748.0001,10302.3065,0,10268.0001,NA,NA,NA,120,120,120,0,0,120,120,142,142,188,188,142,142,250,250,585,585,0,392,748,144.6764,144.6764,188,188,147.8916,147.8916,250,250,585,585,392.0086,392.0086,748,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,188,188,142,142,250,250,585,585,392,392,748,748,0,0,0,0,0,0,0,0
"2006-05",37672,47231.2559,9e-04,46585.999,NA,NA,NA,1213,1213,1213,0,0,1213,1213,588,588,778,778,585,585,1287,1287,1427,1427,1897,1897,3495,598.923,598.923,778,778,609.8552,609.8552,1287,1287,1427,1427,1897.036,1897.036,3494.9998,3494.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,588,588,778,778,585,585,1287,1287,1427,1427,1897,1897,3494.9998,3494.9998,502,502,502,502,0,0,502,502
"2006-06",60435.999,75564.7231,1459.5295,72709.188,NA,NA,NA,2656,2656,2656,0,0,2142.1799,2142.1799,1020,1020,1348,1348,1416,1416,1148,1148,1872,1872,3358,3358,5637.9995,795.1661,795.1661,1207.9514,1207.9514,1416,1416,1148,1148,1872,1872,3358.0637,3358.0637,5637.9995,5637.9995,224.8338,224.8338,140.0486,140.0486,0,0,0,0,0,0,0,0,0,0,795.1661,795.1661,1207.9514,1207.9514,1416,1416,1148,1148,1872,1872,3358,3358,5637.9995,5637.9995,800,800,800,800,0,0,800,800
"2006-07",45065.999,60324.4118,5080.7688,57142.4506,NA,NA,NA,2954,2954,2954,0,0,2213.5859,2213.5859,878,878,1160,1160,1540.9999,1540.9999,544,544,1354.9999,1354.9999,2683,0,4500,245.954,245.954,1160,1160,1467.7303,1467.7303,560.24,560.24,1354.9999,1354.9999,2683.0554,2683.0554,4500,4500,632.046,632.046,0,0,73.2695,73.2695,0,0,0,0,0,0,0,0,245.954,245.954,1160,1160,1467.7303,1467.7303,544,544,1354.9999,1354.9999,2683,2683,4500,4500,720,720,155.1233,155.1233,564.8767,564.8767,155.1233,155.1233
"2006-08",22909.9995,33833.4038,2864.6202,32650.6713,NA,NA,NA,314,2478,2478,0,0,2213.5859,2213.5859,405,405,535,535,946,946,238,238,655,655,1296.9999,1296.9999,2223,245.954,245.954,445.8951,445.8951,793.944,793.944,252.48,252.48,655,655,1297.026,1297.026,2223,2223,159.046,159.046,89.1049,89.1049,152.056,152.056,0,0,0,0,0,0,0,0,245.954,245.954,445.8951,445.8951,793.944,793.944,238,238,655,655,1296.9999,1296.9999,2223,2223,383,383,67.0519,67.0519,315.9482,315.9482,67.0519,67.0519
"2006-09",13035.9999,16833.7724,3224.2261,16733.2479,NA,NA,NA,955.9999,955.9999,955.9999,0,0,955.9999,955.9999,320,320,423,423,537,537,188,188,412,412,676,676,0,107.4183,107.4183,0,0,537,537,199.48,199.48,412,412,676.0198,676.0198,1265.9999,1265.9999,212.5817,212.5817,423,423,0,0,0,0,0,0,0,0,0,0,107.4183,107.4183,0,0,537,537,188,188,412,412,676,676,1265.9999,1265.9999,225,225,54.5252,54.5252,170.4748,170.4748,54.5252,54.5252
"2006-10",2362,2675.089,0,2672,NA,NA,NA,0,0,0,0,0,0,0,28,28,60,60,223,223,18,18,91,91,93,93,155,28.4906,28.4906,60,60,223,223,18.28,18.28,91,91,93.0017,93.0017,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,60,60,223,223,18,18,91,91,93,93,155,155,0,0,0,0,0,0,0,0
"2006-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-12",1134.6,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,567.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-04",4332,5174.6264,0,5132,NA,NA,NA,0,0,0,0,0,0,0,77,77,100,100,75,75,135,135,288,288,208,208,400,78.4655,78.4655,106,106,78.1866,78.1866,135,135,288,288,208.0045,208.0045,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,100,100,75,75,135,135,288,288,208,208,400,400,0,0,0,0,0,0,0,0
"2007-05",33489.9993,50411.3728,0,51372.9984,NA,NA,NA,1527,1527,1527,0,0,1527,1527,690,690,912,912,687,687,867,867,1432.9999,1432.9999,2218,2218,470,702.8541,702.8541,916.4,916.4,716.0472,716.0472,10,867,1432.9999,1432.9999,2218.0422,2218.0422,4083.9998,4083.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,912,912,687,687,867,867,1432.9999,1432.9999,2218,2218,4083.9998,4083.9998,566.9999,566.9999,566.9999,566.9999,0,0,566.9999,566.9999
"2007-06",59360.001,71761.4243,3978.8321,69154.8901,NA,NA,NA,2600,2600,2600,0,0,2142.1799,2142.1799,1011.9999,1011.9999,1337,1337,1405.0001,1405.0001,1030,1030,1856,1856,3330,3330,5590.0005,238.02,238.02,1207.9514,1207.9514,1313.321,1313.321,1030,1030,1856.0001,1856.0001,3330.0635,3330.0635,5590,5590,773.98,773.98,129.0486,129.0486,91.679,91.679,0,0,0,0,0,0,5e-04,5e-04,238.02,238.02,1207.9514,1207.9514,1313.321,1313.321,1030,1030,1856.0001,1856.0001,3330,3330,5590,5590,775,775,775,775,0,0,775,775
"2007-07",55833.9998,62132.0784,9793.0509,58474.742,NA,NA,NA,2979,2935,2935,43.9999,43.9999,2213.5859,2213.5859,978,978,1293,1293,1721,1721,607,607,1518,1518,2997,2997,5030,245.954,245.954,1087.674,1087.674,961.6832,961.6832,625.2199,625.2199,1518,1518,2997.0625,2997.0625,5030,5030,732.046,732.046,205.326,205.326,759.3168,759.3168,0,0,0,0,0,0,0,0,245.954,245.954,1087.674,1087.674,886.3651,886.3651,607,607,1518,1518,2997,2997,5030,5030,839.9999,839.9999,132.426,132.426,707.574,707.574,0,132.426
"2007-08",31408,35200.8427,6556.5654,34026.9774,NA,NA,NA,2404,2015,2015,388.9999,388.9999,1800.3768,1800.3768,495,495,653,653,922,922,292,292,809,809,1594,1594,2736,245.954,245.954,402.025,402.025,606.8915,606.8915,309.32,309.32,809,809,1594.0321,1594.0321,2736,2736,249.046,249.046,250.975,250.975,315.1085,315.1085,0,0,0,0,0,0,0,0,245.954,245.954,402.025,402.025,606.8915,606.8915,292,292,809,809,1594,1594,2736,2736,517,517,81.988,81.988,435.012,435.012,0,81.988
"2007-09",14267.7419,16754.372,1278.7138,16647.7942,NA,NA,NA,1173.871,947,947,0,0,947,947,290,290,383,383,315,315,170,170,368,368,610,610,1138,238.02,238.02,332.8095,332.8095,317.0535,317.0535,180.2,180.2,368,368,610.0179,610.0179,1138,1138,51.98,51.98,50.1904,50.1904,0,0,0,0,0,0,0,0,0,0,238.02,238.02,332.8095,332.8095,315,315,170,170,368,368,610,610,1138,1138,275,275,57.492,57.492,217.508,217.508,57.492,57.492
"2007-10",4770,6187.8745,0,6076,NA,NA,NA,233,233,233,0,0,233,233,85,85,113,113,104,104,53,53,163,163,223,223,470,86.5835,86.5835,113,113,104,104,54.38,54.38,163,163,223.0051,223.0051,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,113,113,104,104,53,53,163,163,223,223,470,470,100,100,100,100,0,0,100,100
"2007-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-01",464,1388,0,12,NA,NA,NA,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,688,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"2008-02",0,8,0,8,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"2008-03",6,12,0,12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"2008-04",548,556,0,556,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,4,0,0,0,0,0,0,0,0,135,135,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,4,4,0,0,0,0,0,0,0,0
"2008-05",27976.0005,34464.8309,0,34027.001,NA,NA,NA,480,480,480,0,0,480,480,412,412,543,543,408,408,1515,1515,1207,1207,1300,1300,2389.0002,419.7063,419.7063,543,543,425.4765,425.4765,1515,1515,1207,1207,1300.0247,1300.0247,2389.0002,2389.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,412,543,543,408,408,1515,1515,1207,1207,1300,1300,2389.0002,2389.0002,337,12,337,337,0,0,337,337
"2008-06",59440.0002,70652.3811,3011.847,70027.1526,NA,NA,NA,2088,2088,2088,0,0,2088,2088,1134,1134,1208,1208,1270.0001,1270.0001,2077,2077,1993,1993,2997,2997,5024,702.6897,702.6897,1207.9514,1207.9514,1270.0001,1270.0001,1755.3975,1755.3975,1993,1993,2997.0571,2997.0571,5023.9995,5023.9995,431.3103,431.3103,0.0486,0.0486,0,0,321.6024,321.6024,0,0,0,0,5e-04,5e-04,702.6897,702.6897,1207.9514,1207.9514,1270.0001,1270.0001,1755.3975,1755.3975,1993,1993,2997,2997,5023.9995,5023.9995,624.9999,624.9999,624.9999,624.9999,0,0,624.9999,624.9999
"2008-07",48790.001,66211.1517,5257.0865,63667.2133,NA,NA,NA,2700,2700,2700,0,0,2213.5859,2213.5859,1210,268,1245,1245,1656.0001,1656.0001,1149,1149,1450.0001,1450.0001,2875,0,4822,245.954,245.954,1245,1245,1467.7303,1467.7303,1149,1149,1450.0001,1450.0001,2875.0596,2875.0596,4822,4822,964.046,964.046,0,0,188.2695,188.2695,0,0,0,0,0,0,0,0,245.954,245.954,1245,1245,1467.7303,1467.7303,1149,1149,1450.0001,1450.0001,2875,2875,4822,4822,760,760,598.0439,598.0439,161.9561,161.9561,598.0439,598.0439
"2008-08",19847.9329,38418.8462,3558.8137,32016.4561,NA,NA,NA,1714.9999,1606.9999,1606.9999,108,108,1606.9999,1606.9999,447,0,590,590,864,864,262,262,717.9999,717.9999,1021.9667,1455,0,245.954,245.954,534.4259,534.4259,659.1874,659.1874,277.52,277.52,717.9999,717.9999,1455.0288,1455.0288,5571.7329,2450,201.046,201.046,55.5741,55.5741,204.8126,204.8126,0,0,0,0,0,0,0,0,245.954,245.954,534.4259,534.4259,659.1874,659.1874,262,262,717.9999,717.9999,1455,1455,2450,2450,0,417,96.7292,96.7292,320.2708,320.2708,96.7292,96.7292
"2008-09",17001.1611,18307.0775,3693.2002,18192.4941,NA,NA,NA,1147,1147,1147,0,0,1147,1147,432.5806,348,460,460,378,378,205,205,468,468,747,747,1406.9999,155.3946,155.3946,0,0,380.7475,380.7475,217.3,217.3,468,468,747.022,747.022,1406.9999,1406.9999,192.6054,192.6054,460,460,0,0,0,0,0,0,0,0,0,0,155.3946,155.3946,0,0,378,378,205,205,468,468,747,747,1406.9999,1406.9999,325,325,54.3054,54.3054,270.6946,270.6946,54.3054,54.3054
"2008-10",7363.9999,8932.6876,626.3376,8870.2467,NA,NA,NA,383,383,383,0,0,383,383,125,125,165,165,153,153,77,77,244,244,333,333,705,127.3287,127.3287,165,165,153,153,79.42,79.42,244,244,333.0077,333.0077,705,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,165,165,153,153,77,77,244,244,333,333,705,705,200,200,43.4156,43.4156,156.5844,156.5844,43.4156,43.4156
"2008-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
