"Date","01_AGG_IrrigDemand","01_AGG_IrrigSupply","01_AGG_IrrigShortage","01_AGG_IrrigSupDirectFlow","01_AGG_MunDemand","01_AGG_MunSupply","01_AGG_MunShortage","0100507_I_IrrigDemand","0100507_I_IrrigSupply","0100507_I_IrrigShortage","0100507_I_IrrigSupDirectFlow","0100620_IrrigDemand","0100620_IrrigSupply","0100620_IrrigShortage","0100620_IrrigSupDirectFlow","0100517_IrrigDemand","0100517_IrrigSupply","0100517_IrrigShortage","0100517_IrrigSupDirectFlow","0100570_IrrigDemand","0100570_IrrigSupply","0100570_IrrigShortage","0100570_IrrigSupDirectFlow","0100514_IrrigDemand","0100514_IrrigSupply","0100514_IrrigShortage","0100514_IrrigSupDirectFlow","0100520_IrrigDemand","0100520_IrrigSupply","0100520_IrrigShortage","0100520_IrrigSupDirectFlow","0103817_I_IrrigDemand","0103817_I_IrrigSupply","0103817_I_IrrigShortage","0103817_I_IrrigSupDirectFlow","0100526_IrrigDemand","0100526_IrrigSupply","0100526_IrrigShortage","0100526_IrrigSupDirectFlow","0100518_IrrigDemand","0100518_IrrigSupply","0100518_IrrigShortage","0100518_IrrigSupDirectFlow","0100565_IrrigDemand","0100565_IrrigSupply","0100565_IrrigShortage","0100565_IrrigSupDirectFlow","0100687_I_IrrigDemand","0100687_I_IrrigSupply","0100687_I_IrrigShortage","0100687_I_IrrigSupDirectFlow","0100503_I_IrrigDemand","0100503_I_IrrigSupply","0100503_I_IrrigShortage","0100503_I_IrrigSupDirectFlow","01_ADP037_IrrigDemand","01_ADP037_IrrigSupply","01_ADP037_IrrigShortage","01_ADP037_IrrigSupDirectFlow","0100525_IrrigDemand","0100525_IrrigSupply","0100525_IrrigShortage","0100525_IrrigSupDirectFlow","0100519_D_IrrigDemand","0100519_D_IrrigSupply","0100519_D_IrrigShortage","0100519_D_IrrigSupDirectFlow","0100688_IrrigDemand","0100688_IrrigSupply","0100688_IrrigShortage","0100688_IrrigSupDirectFlow","0100515_IrrigDemand","0100515_IrrigSupply","0100515_IrrigShortage","0100515_IrrigSupDirectFlow","0100511_IrrigDemand","0100511_IrrigSupply","0100511_IrrigShortage","0100511_IrrigSupDirectFlow"
"2004-07",110496.9984,113187.3318,746.5116,40651.3357,NA,NA,NA,20734,21767.4512,0,0,162,0,162,0,1028,1138.9962,0,1028,114,114,0,0,12137,12391.1738,0,12137,304,334.0432,0,0,245,245,0,0,1523,1697.1217,0,948,6977.0005,7822.9302,0,6492.0005,58,0,58,0,24380.998,24380.998,0,0,21642,21642,0,0,588,61.4885,526.5115,61.4885,1145.9999,1155.9098,0,1145.9999,2332,2741.0601,0,2332,778.9999,778.9999,0,159.8474,6717,7286.1592,0,6716.9995,9630,9630,0,9630
"2004-08",85073.0001,76868.5958,11476.5711,28634.2585,NA,NA,NA,15056,17010.7832,0,0,133,0,133,0,764.0001,846.472,0,764.0001,10,10,0,0,8836,9067.3535,0,8836,394,394,0,0,197,197,0,0,930,940.6721,0,0,4846,5435.6372,0,4153,58,0,58,0,22205,11335.9404,10869.0596,0,15414,15414.001,0,0,478,61.4885,416.5115,61.4885,893,893,0,893,1685,1738.4198,0,1229.7699,477,477,0,0,4994,5343.8281,0,4994,7703,7703,0,7703
"2004-09",54811.0016,55356.7682,635.6879,19447.5057,NA,NA,NA,8743,9616.1533,0,0,94,0,94,0,541,555.4774,0,541,0,0,0,0,5179.0005,5179.0801,0,5179.0005,240,240,0,0,120,120,0,0,645,645,0,28,3077,3201.1116,0,1997,58,0,58,0,12993.001,12706.8086,286.1929,0,11221,11279.5215,0,0,257,59.505,197.495,59.505,919,919,0,919,1389.0001,1429.5175,0,1389.0001,725.0001,725.0001,0,725.0001,3781,3851.5933,0,3781,4829,4829,0,4829
"2004-10",16027.0007,16944.1558,177.5117,5435.4885,NA,NA,NA,2011.0001,2372.4229,0,0,64,0,64,0,142,168.4411,0,142,0,0,0,0,651,812.7853,0,651,96,108.9822,0,15,56,56,0,0,389,389,0,266,1150,1331.1769,0,1150,33,0,33,0,5120.0005,5120.0005,2e-04,0,3023,3023,0,0,142,61.4885,80.5115,61.4885,292,336.2115,0,292,412,412,0,412,463,463,0,463,1114,1275.3021,0,1114,869,1014.3448,0,869
"2004-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"2005-04",29969.0003,29900.7712,74.495,11640.5053,NA,NA,NA,9720,9720.0039,0,0,21,0,21,0,200,200,0,200,0,0,0,0,1423,1423,0,1423,77,83.2565,0,37,49,49,0,0,415,415,0,415,2806,2806,0,2806,13,0,13,0,3418,3418,0,0,5027,5027.0054,0,0,100,59.505,40.495,59.505,255,255,0,255,852,852.0001,0,852,392,392,0,392,2542,2542,0,2542,2659.0002,2659.0002,0,2659.0002
"2005-05",76329.0002,76504.0831,478.9546,34921.9763,NA,NA,NA,13032.001,13032.0156,0,0,90,0,90,0,1460,1460,0,1460,72,47.8,24.2,0,5730,5730,0,5730,205,178.7569,26.2431,61.4885,121,121,0,0,1032.9999,1032.9999,0,1032.9999,7694,7694,0,7694,62,0,62,0,13047,13456.8301,0,0,14563,14785.8096,0,0,338,61.4885,276.5115,61.4885,1153,1153,0,1153,1505.9999,1527.3831,0,1505.9999,580,580,0,580,7792.9995,7792.9995,0,7792.9995,7850,7850,0,7850
"2005-06",48586.9995,50765.1496,418.495,19896.5045,NA,NA,NA,6227,6661.6587,0,0,48,0,48,0,600,603.8685,0,600,119,127.6,0,0,2815,2829.7273,0,2815,385,385,0,0,108,108,0,0,857,937.571,0,598,5076,5520.459,0,5076,50,0,50,0,11553,11553,0,0,9521,10771.1445,0,0,380,59.505,320.495,59.505,917,933.0924,0,917,1327,1466.4421,0,1327,522,522,0,422,3969,4173.0815,0,3969,4112.9995,4112.9995,0,4112.9995
"2005-07",133648.9944,135010.877,2374.9091,27349.9594,NA,NA,NA,24839.998,26078.4063,0,0,185,0,185,0,1214,1345.0247,0,1214,137,139.4,0,0,13227.999,13504.9482,0,3131.1587,364,406.282,0,60,289,289,0,0,1648.0001,1746.5586,0,1037.0563,8616.999,9672.7031,0,2519.3865,85,0,85,0,31595.998,31595.998,0,0,26191,26191,2e-04,0,715,61.4885,653.5115,61.4885,1261.0001,1272.006,0,1261.0001,2827,3029.3955,0,2827.0002,857,857,0,600,7998,8676.0635,0,4493.2666,11597,10145.6025,1451.3973,10145.6025
"2005-08",93973.0001,96889.9978,669.5124,33385.4885,NA,NA,NA,16504,18647.1973,0,0,133,0,133,0,883,978.1514,0,883,10,10,0,0,9964,10224.7109,0,9964,394,394,0,0,213,213,0,0,1154,1154,0,224,5606,6299.9722,0,4913,53,0,53,0,23066.002,23066.002,9e-04,0,17765.998,17765.998,0,0,545.0001,61.4885,483.5115,61.4885,1069,1069,0,1069,1945,1945,0,1945,579,579,0,237,5616,6009.4775,0,5616,8473,8473,0,8473
"2005-09",74789.0004,58482.459,16486.8529,24905.9578,NA,NA,NA,11218,11218,5e-04,0,126,0,126,0,675,692.9164,0,675,0,0,0,0,6862,6862.001,0,6862.001,240,240,0,0,152,152,0,0,892,892,0,275,4204.9995,4205,0,2533.4519,71,0,71,0,21544,5568.6431,15975.3574,0,13929.001,14001.6475,0,0,374,59.505,314.495,59.505,1084,1084,0,1084,1785,1785,0,1785,801.9999,801.9999,0,801.9999,4806,4895.7461,0,4806,6024,6024,0,6024
"2005-10",7148,7667.3296,47,2686,NA,NA,NA,959,1131.2234,0,0,30,0,30,0,65,77.4132,0,65,0,0,0,0,336,419.1473,0,336,81,81,0,0,25,25,0,0,211,211,0,88,547,633.3972,0,547,17,0,17,0,1694,1694,0,0,1533,1533,0,0,48,49.6259,0,48,147,169.1373,0,147,227,271.6212,0,227,292,292,0,292,537,614.4562,0,537,399,465.308,0,399
"2005-11",289,209.6269,96,124,NA,NA,NA,31,36.3253,0,0,0,0,0,0,1,1.4679,0,1,0,0,0,0,7,8.8364,0,7,5,5,0,5,0,0,0,0,22,22.1783,0,22,16,18.6807,0,16,3,0,3,0,93,0,93,0,38,38,0,0,2,2,0,2,8,9.2524,0,8,11,13.1182,0,11,32,32,0,32,14,16.0864,0,14,6,6.6813,0,6
"2005-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-03",0,4e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-04,0,0,0,0,0,0
"2006-04",49903.9987,49976.8972,262.8852,15801.1604,NA,NA,NA,10988,10988.0059,0,0,72,18,54,0,275,275,0,275,23,4,19,0,2204,2204,0,2204,127,142.9556,0,22,84,84,0,0,984,984,0,984,6257,6257,0,2261.1899,45,0,45,0,11045.999,11329.666,0,0,7429,7465.1553,0,0,205,60.1148,144.8852,59.505,632.9999,632.9999,0,632.9999,1154,1154,0,1154,632.9999,632.9999,0,632.9999,4345,4345,0,4175.4658,3399.9998,3399.9998,0,3399.9998
"2006-05",82786.9976,82782.1526,603.5119,21021.7582,NA,NA,NA,14463.999,14464.0205,0,0,123,58,65,0,1200,1200,0,1200,89,19,70,0,4284,4284,0,0,276,279.4202,0,0,152,152,0,0,1692,1691.9999,1e-04,1356.8767,6105,6105,0,2332.7444,55,0,55,0,20559.998,20559.998,0,0,13944,14431.3027,0,0,475,61.4885,413.5115,61.4885,1723,1723,0,1723,1570,1677.9227,0,1290.0001,767,767,0,767,7332,7331.9995,3e-04,4314.6479,7976.0005,7976.0005,0,7976.0005
"2006-06",116185.0029,119072.5722,1061.4959,26530.5411,NA,NA,NA,17738,19686.6055,0,0,189,66,123,0,1355,1418.6823,0,1249.605,201,43,158,0,7898.001,8672.5576,0,3480.8867,467,471.9584,0,0,263,263,0,0,1684,1862.2733,0,910,8970,9001.168,0,170,80,0,80,0,30580,30580,0,0,22745.002,22745.002,9e-04,0,759.9999,59.505,700.495,59.505,1594,1635.8317,0,1594,2606,2716.3323,0,590.0001,955,955,0,376.5443,8395,9190.6563,0,8395,9705,9705,0,9705
"2006-07",99781.9977,85315.2331,20224.121,25836.488,NA,NA,NA,16504.998,19308.623,0,0,149,68,81,0,871,1034.5367,0,871,77,17,60,0,7517,8855.7471,0,7517,370,370,0,0,224,224,0,0,1453.0001,1550.9661,0,755,6958.9995,7226.1772,0,1639,53,0,53,0,29959,10452.3936,19506.6094,0,18213,18213.002,0,0,585,61.4885,523.5115,61.4885,956,1031.2443,0,956,2253,2253,1e-04,1144,745,745,0,0,6351,7207.0435,0,6350.9995,6542,6697.0112,0,6542
"2006-08",79716.0009,52451.5694,29319.1912,21506.0304,NA,NA,NA,14152,14151.9971,0.0034,0,108,51,57,0,684.9999,813.5082,0,684.9999,0,0,0,0,6553,7654.4199,0,6553,297,297,0,0,201,21,180,0,1182,1182,0,658,5121,5298.9385,0,1032,45,0,45,0,22157,749,21408,0,14085.001,6934.3237,7150.6763,0,540,61.4885,478.5115,61.4885,995,995,0,995,1669,1669,0,729,599,599,0,0,4879,5525.8936,0,4344.542,6448,6448,0,6448
"2006-09",36529.0007,29977.7631,7165.7178,13261.8816,NA,NA,NA,6462,6462.0005,0,0,68,32,36,0,409,429.8011,0,409,0,0,0,0,3212,3430.4749,0,3212,152,152,0,0,94,11,83,0,509,509,0,287,2151.0002,2382.1396,0,2151.0002,35,0,35,0,9206,2340.7771,6865.2227,0,6512.0005,6512.0005,1e-04,0,206,59.505,146.495,59.505,567,567,0,567,838,838,0,787,433,433,0,114.3763,2370,2514.0645,0,2370,3305,3305,0,3305
"2006-10",9226,9571.1728,94.5115,3445.4885,NA,NA,NA,1188,1188,0,0,35,17,18,0,86,102.239,0,86,0,0,0,0,389,485.1943,0,389,87,87,0,0,35,5,30,0,283,283,0,151,693,802.3587,0,693,17,0,17,0,2373,2373,0,0,1884,1884,0,0,91,61.4885,29.5115,61.4885,195,224.6515,0,195,296,296,0,296,358,358,0,358,673,770.5811,0,673,543,633.6597,0,543
"2006-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-03",1129.0001,1145.7955,18,604,NA,NA,NA,0,0,0,0,0,0,0,0,1,1.4679,0,1,5,0,5,0,0,1e-04,0,0,32,33.3858,0,32,0,0,0,0,109,109.5114,0,109,130,150.2808,0,130,13,0,13,0,448,448,0,0,59,59,0,0,0,0,0,0,42,48.3249,0,42,66,66.0001,0,66,183,183,0,183,41,46.8245,0,41,0,0,0,0
"2007-04",22451.9996,22395.583,62.495,8934.5048,NA,NA,NA,7610,7610.0034,0,0,19,0,19,0,138,138,0,138,0,0,0,0,1073,1073,0,1073,68,74.0707,0,28,33,33,0,0,323,323,0,323,2470.9998,2470.9998,0,2470.9998,15,0,15,0,1869,1869.0001,0,0,3902.9998,3903.0039,0,0,88,59.505,28.495,59.505,188,188,0,188,717.0001,717.0001,0,717.0001,323,323,0,323,1832,1832,0,1832,1782,1782,0,1782
"2007-05",77838.0002,77731.2568,579.7548,36517.9772,NA,NA,NA,12239,12239.0146,0,0,103,0,103,0,1470.0001,1470.0001,0,1470.0001,87,7,80,0,5820,5820,0,5820,222,189.7569,32.2431,61.4885,121,121,0,0,1074,1074,0,1074,8582,8582,0,8582,46,0,46,0,13477,13700.998,0,0,14768,14993.9277,0,0,380,61.4885,318.5115,61.4885,1203.0001,1203.0001,0,1203.0001,1627,1650.0708,0,1627,600,600,0,600,8274,8274,2e-04,8274,7745,7745,0,7745
"2007-06",94406.0013,97349.4749,733.495,39527.5062,NA,NA,NA,14934,15977.3379,0,0,134,0,134,0,1350,1358.7043,0,1350,119,119,0,0,8545,8589.7051,0,8545,385,385,0,0,209,209,0,0,1456,1576.7833,0,1197,7879,8568.8379,0,7879,65,0,65,0,18428,18428,0,0,19711,20804.6445,0,0,594,59.505,534.495,59.505,1343,1366.3713,0,1343,2491.0002,2753.0415,0,2491.0002,872,872,0,772,7602,7992.543,0,7602,8289.001,8289.001,0,8289.001
"2007-07",107360.9976,109379.0536,786.5115,25113.9776,NA,NA,NA,20133.998,21137.543,0,0,148,0,148,0,923,1022.8672,0,923,114,114,0,0,10587.999,10809.7764,0,2295.6577,304,320.0432,0,0,237,237,0,0,1558,1606.6412,0,983.0001,6764.0005,7582.9927,0,3384.519,83,0,83,0,25269,25269,0,0,20498,20498,0,0,617.0001,61.4885,555.5115,61.4885,1163,1173.2168,0,1163,2163,2208.3108,0,2137.7791,767,767.0001,0,0,6372,6912.1738,0,4506.5332,9659,9659,0,9659
"2007-08",98710.0011,101259.1138,1099.4306,33682.665,NA,NA,NA,16496,18637.7598,0,0,119,0,119,0,907.9999,1005.8488,0,907.9999,10,10,0,0,10450.001,10723.5156,0,10450.001,394,394,0,0,200,200,0,0,1168.0001,1168.0001,0,238,5806,6527.481,0,5113,51,0,51,0,26885,26342.082,542.9191,0,17978,17978,0,0,448,61.4885,386.5115,61.4885,1081,1081,0,1081,2007,2007,0,1717.1755,595,595,0,0,5906,6319.938,0,5906,8208,8208,0,8208
"2007-09",73830.0011,71554.3945,3893.3602,25731.6475,NA,NA,NA,11833,13014.3818,0,0,117,0,117,0,747,766.9518,0,747,0,0,0,0,7679,7679.0703,0,7679,240,240.0296,0,0,149,149,0,0,862,862,0,245,4232,4422.376,0,3152,62,0,62,0,17708,14259.1348,3448.8652,0,14850,14927.502,0,0,325,59.505,265.495,59.505,1090.0001,1090.0001,0,1090.0001,1859,1913.0813,0,1497.1414,815,815.0001,0,0,5050.0005,5144.3613,0,5050.0005,6212.0005,6212.0005,0,6212.0005
"2007-10",14185.0008,15021.9822,138.5117,5118.4886,NA,NA,NA,1767,2084.54,0,0,53,0,53,0,114,135.3401,0,114,0,0,0,0,560,698.9122,0,560,103,115.4601,0,22,51,51,0,0,434,434,0,311,1114,1289.1454,0,1114,42,0,42,0,4285.0005,4285.0005,2e-04,0,2621.0002,2621.0002,0,0,105,61.4885,43.5115,61.4885,311,358.3108,0,311,411,411,0,411,512,512,0,512,973.0001,1114.0037,0,973.0001,729,850.7808,0,729
"2007-11",87,53.7371,36,51,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,12,12,0,12,8,9.3404,0,8,2,0,2,0,34,0,34,0,0,0,0,0,0,0,0,0,5,5.6577,0,5,3,3,0,3,17,17,0,17,4,4.739,0,4,0,0,0,0
"2007-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"2008-04",16479.0001,16461.5295,25,7006.0001,NA,NA,NA,5500,5500.002,0,0,7,0,7,0,106,106,0,106,5,3,2,0,768,768,0,768,54,60.115,0,14,24,24,0,0,341,341,0,341,1959.0001,1959.0001,0,1959.0001,16,0,16,0,838,838,0,0,3043,3043.0032,0,0,38,39.4093,0,38,193,193,0,193,587,587,0,587,317,317,0,317,1442,1442,0,1442,1241,1241,0,1241
"2008-05",80792.0004,80647.425,510.9549,30859.4152,NA,NA,NA,13945,13945.0176,0,0,93,0,93,0,1595,1595,0,1595,47,32.8,14.2,0,6810.0005,6810.0005,0,6810.0005,231,195.7569,35.2431,61.4885,132,132,0,0,1302,1302,0,1302,8882,8882,0,3505.8066,52,0,52,0,10842,10942.2939,0,0,15827,16069.0596,0,0,378,61.4885,316.5115,61.4885,1377.9999,1377.9999,0,1377.9999,1696,1720.0082,0,1229.7699,683,683,0,0,8519,8519,2e-04,6535.8613,8380,8380,0,8380
"2008-06",83109.0006,85709.4031,656.495,33334.5045,NA,NA,NA,12444.001,13313.0195,0,0,133,0,133,0,1130,1137.3668,0,1130,121,142.6,0,0,6463,6496.708,0,6463,385,385,0,0,184,184,0,0,1274,1382.4668,0,1014.9999,7318,7958.5957,0,7318,69,0,69,0,18842,18842,0,0,16783,17789.3184,0,0,514,59.505,454.495,59.505,1242.9999,1264.6173,0,1242.9999,2168.9998,2397.2178,0,2168.9998,770,770,0,669.9999,6225,6544.9878,0,6225,7042,7042,0,7042
"2008-07",111742.9984,114123.1951,824.5115,32561.0901,NA,NA,NA,21787,22873.0801,0,0,127,0,127,0,1042,1154.5469,0,1042,172,114,58,0,11419,11658.0049,0,4358.9961,326,367.8307,0,22,245,245,0,0,1319.0001,1408.3523,0,744,7846,8802.7754,0,6399.106,90,0,90,0,22077.998,22077.998,0,0,22947,22947,0,0,611,61.4885,549.5115,61.4885,1028,1037.1205,0,1028,2499.0002,2542.5178,0,2447.5225,705,705,0,448,7394,8020.48,0,5901.9771,10108,10108,0,10108
"2008-08",49787.0003,50152.5896,1152.8652,14028.4883,NA,NA,NA,6781,7661.7944,0,0,59,0,59,0,378,418.8644,0,378,10,10,0,0,4320,4433.1748,0,4320,394,394,0,0,79,79,0,0,930,930.0001,0,0,2812,3122.3508,0,2119,21,0,21,0,18687,17730.6465,956.3537,0,7646.0005,7646.0005,0,0,178,61.4885,116.5115,61.4885,569,569,0,569,921.0001,921.0001,0,921.0001,342,342,0,0,2470.9998,2644.2695,0,2470.9998,3189,3189,0,3189
"2008-09",60073.0005,61137.7731,366.499,21458.1891,NA,NA,NA,9845.001,10827.8457,0,0,96,0,96,0,587.9999,603.744,0,587.9999,0,0,0,0,6297,6297.0654,0,6297,240,240,0,0,121,121,0,0,719.9999,811.6776,0,103,3535.9998,3686.7646,0,2456,48,0,48,0,14056.001,14055.9971,0.004,0,12043.999,12106.9385,0,0,282,59.505,222.495,59.505,894.0001,894.0001,0,894.0001,1544,1588.8357,0,1544,642,650.2,0,396.6844,3966.9998,4041.1995,0,3966.9998,5153,5153,0,5153
"2008-10",11354.9997,12026.5364,148.5115,3930.4884,NA,NA,NA,1500,1769.7708,0,0,52,0,52,0,88,104.1748,0,88,0,0,0,0,434,541.8569,0,434,81,91.6725,0,0,46,46,0,0,311,349.6672,0,188,781.9999,905.5203,0,781.9999,33,0,33,0,3430.9998,3431,0,0,2095,2095,0,0,125,61.4885,63.5115,61.4885,216,248.8139,0,216,333,333,0,333,403,403,0,403,761,870.8384,0,761,664,774.7331,0,664
"2008-11",27,27.0126,2,25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.7478,0,8,4,4.6702,0,4,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,3,3.5946,0,3,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0
"2008-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-03",0,2e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"2009-04",11947,11937.0504,16,5341,NA,NA,NA,3700,3700.0017,0,0,5,0,5,0,75,75,0,75,0,0,0,0,577,577.0001,0,577,40,45.1592,0,0,16,16,0,0,300,300,0,300,1553.0001,1553.0001,0,1553.0001,11,0,11,0,767,767,0,0,2067,2067.0024,0,0,28,28.8868,0,28,178,178,0,178,443,443.0001,0,443,258,258,0,258,1046.9999,1046.9999,0,1046.9999,882,882,0,882
