"Date","07_AGG_IrrigDemand","07_AGG_IrrigSupply","07_AGG_IrrigShortage","07_AGG_IrrigSupDirectFlow","07_AGG_MunDemand","07_AGG_MunSupply","07_AGG_MunShortage","0700502_I_IrrigDemand","0700502_I_IrrigSupply","0700502_I_IrrigShortage","0700502_I_IrrigSupDirectFlow","0700540_I_IrrigDemand","0700540_I_IrrigSupply","0700540_I_IrrigShortage","0700540_I_IrrigSupDirectFlow","0700549_I_IrrigDemand","0700549_I_IrrigSupply","0700549_I_IrrigShortage","0700549_I_IrrigSupDirectFlow","0700569_I_IrrigDemand","0700569_I_IrrigSupply","0700569_I_IrrigShortage","0700569_I_IrrigSupDirectFlow","0700570_I_IrrigDemand","0700570_I_IrrigSupply","0700570_I_IrrigShortage","0700570_I_IrrigSupDirectFlow","0700597_I_IrrigDemand","0700597_I_IrrigSupply","0700597_I_IrrigShortage","0700597_I_IrrigSupDirectFlow","0700601_I_IrrigDemand","0700601_I_IrrigSupply","0700601_I_IrrigShortage","0700601_I_IrrigSupDirectFlow","0700547_I_IrrigDemand","0700547_I_IrrigSupply","0700547_I_IrrigShortage","0700547_I_IrrigSupDirectFlow","0700614_IrrigDemand","0700614_IrrigSupply","0700614_IrrigShortage","0700614_IrrigSupDirectFlow","0700647_IrrigDemand","0700647_IrrigSupply","0700647_IrrigShortage","0700647_IrrigSupDirectFlow","0700652_I_IrrigDemand","0700652_I_IrrigSupply","0700652_I_IrrigShortage","0700652_I_IrrigSupDirectFlow","0700527_D_IrrigDemand","0700527_D_IrrigSupply","0700527_D_IrrigShortage","0700527_D_IrrigSupDirectFlow","0700698_I_IrrigDemand","0700698_I_IrrigSupply","0700698_I_IrrigShortage","0700698_I_IrrigSupDirectFlow","07_ADP001_IrrigDemand","07_ADP001_IrrigSupply","07_ADP001_IrrigShortage","07_ADP001_IrrigSupDirectFlow","0700699_IrrigDemand","0700699_IrrigSupply","0700699_IrrigShortage","0700699_IrrigSupDirectFlow","07_Arvada_I_MunDemand","07_Arvada_I_MunSupply","07_Arvada_I_MunShortage","07_Arvada_O_MunDemand","07_Arvada_O_MunSupply","07_Arvada_O_MunShortage","07_ConMut_I_MunDemand","07_ConMut_I_MunSupply","07_ConMut_I_MunShortage","07_ConMut_O_MunDemand","07_ConMut_O_MunSupply","07_ConMut_O_MunShortage","07_CoorsC_MunDemand","07_CoorsC_MunSupply","07_CoorsC_MunShortage","07_CoorsB_MunDemand","07_CoorsB_MunSupply","07_CoorsB_MunShortage","07_Golden_I_MunDemand","07_Golden_I_MunSupply","07_Golden_I_MunShortage","07_Golden_O_MunDemand","07_Golden_O_MunSupply","07_Golden_O_MunShortage","07_AMP001_I_MunDemand","07_AMP001_I_MunSupply","07_AMP001_I_MunShortage","07_AMP001_O_MunDemand","07_AMP001_O_MunSupply","07_AMP001_O_MunShortage"
"2006-07",7337.0001,6618.4766,726.8955,856.0001,6768.5003,6768.5003,0,764.0001,764.0001,0,0,1350,1350,0,0,344,344,0,0,1982,1255.1045,726.8955,0,67,67,0,0,100,100,0,0,180,180,0,0,980,980,0,0,86,86,0,86,83,83,0,83,167,167,0,0,578.0001,578.0001,0,578.0001,379,379,0,0,109,117.372,0,109,168,168,0,0,798.18,798.18,0,2190.0903,2190.0903,0,190,190,0,357,357,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,524.18,524.18,0,1607.23,1607.23,0
"2006-08",4782,3742.3205,1047.9076,648,6086.64,6086.6401,0,709,709,0,0,622,370.4967,251.5033,0,150,150,0,0,1176,543.7603,632.2397,0,44,44,0,0,100,100,0,0,167,167,0,0,698,698,0,0,63,63,0,63,54,54,0,54,83,83,0,0,440,440,0,440,282,155.511,126.489,0,91,99.228,0,91,103,65.3245,37.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,190,190,0,310,310,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,524.18,524.18,0,1359.6001,1359.6001,0
"2006-09",3088.0001,2331.4997,764.1444,385,5161.61,5161.6061,0.0039,550,384.5734,165.4267,0,211,118.0966,92.9034,0,50,14,36,0,967,550.1962,416.8038,0,33,33,0,0,75,75,0,0,110,110,0,0,398,398,0,0,23,23,0,23,32,32.64,0,32,18,18,0,0,267,267,0,267,206,182.74,23.26,0,63,70.004,0,63,85,55.2495,29.7505,0,798.1801,798.1801,0,1423.5599,1423.5598,1e-04,190,190,0,229,229,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,524.18,524.18,0,1047.75,1047.75,0
"2006-10",864,904.6938,4,68,3813.7801,3813.7801,0,92,102.84,0,0,70,80.5,0,0,10,6,4,0,451,451,0,0,3,3.38,0,0,3,3.29,0,0,8,8.92,0,0,92,97.2158,0,0,3,3.56,0,3,12,13.24,0,12,2,2.052,0,0,25,28.9,0,25,48,51.08,0,0,28,31.224,0,28,17,21.492,0,0,798.18,798.18,0,766.53,766.53,0,190,190,0,124,124,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,524.18,524.18,0,563.48,563.48,0
"2006-11",67,59.088,11,10,2206.89,2206.8862,0.0037,17,18.84,0,0,12,7,5,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,0,0,0,0,2,2.04,0,2,0,0,0,0,3,3.668,0,3,8,5,3,0,5,5.54,0,5,3,2,1,0,798.1801,798.1801,0,0,0,0,190,190,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,524.18,524.18,0,0,0,0
"2006-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,190,190,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,524.18,524.18,0,0,0,0
"2007-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,183,183,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,531.18,531.18,0,0,0,0
"2007-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,183,183,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,531.18,531.18,0,0,0,0
"2007-03",586,489.5085,103.4355,51,2206.75,2206.75,0,68,41,27,0,63,38,25,0,5,3,2,0,284,284,0,0,2,1,1,0,2,1,1,0,7,4,3,0,47,28,19,0,2,2.04,0,2,8,9.16,0,8,2,2.052,0,0,18,21.008,0,18,42,25,17,0,23,25.684,0,23,13,4.5645,8.4355,0,798.18,798.18,0,0,0,0,183,183,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,531.18,531.18,0,0,0,0
"2007-04",2363,2366.08,0,264,4252.4602,4252.4564,0.0037,179,179,0,0,158,158,0,0,17,17,0,0,1287,1287,0,0,20,20,0,0,8,8,0,0,20,20,0,0,227,227,0,0,7,7,0,7,17,18.84,0,17,10,10,0,0,40,41.24,0,40,137,137,0,0,200,200,0,200,36,36,0,0,798.1801,798.1801,0,985.54,985.54,0,183,183,0,155,155,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,531.18,531.18,0,728.9001,728.9001,0
"2007-05",4005.9999,4005.9999,0,457,5632.07,5632.07,0,417,417,0,0,791.9999,791.9999,0,0,56,56,0,0,1366,1366,0,0,43,43,0,0,25,25,0,0,111,111,0,0,346,346,0,0,25,25,0,25,41,41,0,41,100,100,0,0,270,270,0,270,214,214,0,0,121,121,0,121,79,79,0,0,798.18,798.18,0,1642.5699,1642.5699,0,183,183,0,263,263,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,531.18,531.18,0,1210.17,1210.17,0
"2007-06",8454,8548.6526,0,985,6525.3201,6525.3163,0.0038,946,946,0,0,1890,1890,0,0,255,255,0,0,2392,2486.6526,0,0,60,60,0,0,88,88,0,0,210,210,0,0,838,838,0,0,78,78,0,78,94,94,0,94,200,200,0,0,656,656,0,656,403,403,0,0,157,157,0,157,187,187,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,183,183,0,323,323,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,531.18,531.18,0,1543.02,1543.02,0
"2007-07",8232.0001,8321.8526,0,967,6768.5003,6768.5003,0,880,880,0,0,1558,1558,0,0,411,411,0,0,2051,2130.8445,0,0,78,78,0,0,117,117,0,0,200,200,0,0,1141,1141,0,0,100,100,0,100,97,97,0,97,200,200,0,0,644,644,0,644,438,438,0,0,126,136.008,0,126,191,191,0,0,798.18,798.18,0,2190.0903,2190.0903,0,183,183,0,342,342,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,531.18,531.18,0,1622.23,1622.23,0
"2007-08",4716.0001,4223.5999,500.6281,658,6086.64,6086.6401,0,752,752,0,0,622,622,0,0,144,144,0,0,1075.0001,746.5364,328.4637,0,44,44,0,0,100,100,0,0,178,178,0,0,663,663,0,0,63,63,0,63,54,54,0,54,83,83,0,0,450,450,0,450,291,158.511,132.489,0,91,99.228,0,91,106,66.3245,39.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,183,183,0,298,298,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,531.18,531.18,0,1371.6001,1371.6001,0
"2007-09",3955,2640.8606,1323.5794,493,5161.6101,5161.6063,0.0037,718,384.5734,333.4266,0,264,155.5747,108.4253,0,71,20,51,0,1150,467.8905,682.1095,0,44,44,0,0,100,100,0,0,140,121.3926,18.6074,0,576,576,0,0,31,31,0,31,40,40.8,0,40,24,24,0,0,342,342,0,342,264,182.74,81.26,0,80,88.64,0,80,111,62.2495,48.7505,0,798.1801,798.1801,0,1423.5599,1423.5599,0,183,183,0,220,220,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,531.18,531.18,0,1056.7501,1056.7501,0
"2007-10",1578,1656.9617,8.1944,142,3813.78,3813.78,0,198,221.96,0,0,160,184,0,0,15,6.8056,8.1944,0,730,730,0,0,5,5.3,0,0,5,5.15,0,0,18,19.82,0,0,150,158.8237,0,0,5,5.6,0,5,25,28,0,25,5,5.63,0,0,50,57.8,0,50,112,118.52,0,0,62,68.496,0,62,38,41.0564,0,0,798.18,798.18,0,766.53,766.53,0,183,183,0,119,119,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,531.18,531.18,0,568.48,568.48,0
"2007-11",139,121.816,21,14,2206.89,2064.7363,142.1537,22,24.44,0,0,18,11,7,0,2,0,2,0,57,57,0,0,0,0,0,0,0,0,0,0,2,1,1,0,8,5,3,0,0,0,0,0,2,2.04,0,2,0,0,0,0,5,5.78,0,5,13,8,5,0,7,7.556,0,7,3,0,3,0,798.1801,798.1801,0,0,0,0,183,183,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,0,142.15,0,0,0,531.18,531.18,0,0,0,0
"2007-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,183,183,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,531.18,531.18,0,0,0,0
"2008-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2008-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,534.1801,534.1801,0,0,0,0
"2008-03",0,0,0,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2008-04",2736,1850.5305,889.6015,357,4252.4601,4252.4563,0.0037,259,259,0,0,218,56.069,161.931,0,17,0,17,0,1353,807.0173,545.9827,0,20,2,18,0,12,12,0,0,33,14.3122,18.6878,0,191,63,128,0,11,11,0,11,22,24.44,0,22,15,15,0,0,57,58.692,0,57,203,203,0,0,267,267,0,267,58,58,0,0,798.1801,798.1801,0,985.54,985.54,0,180,180,0,153,153,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,534.18,534.18,0,730.9,730.9,0
"2008-05",4541.0001,4433.76,107.2401,535,5632.07,5610.0649,22.005,513,513,0,0,783.0001,783.0001,0,0,72,72,0,0,1532,1532,0,0,57,57,0,0,33,33,0,0,122,122,0,0,466,466,0,0,33,33,0,33,50,50,0,50,100,100,0,0,320,320,0,320,232,164.108,67.892,0,132,132,0,132,96,56.652,39.348,0,798.18,798.18,0,1642.5699,1642.5699,0,180,180,0,260,260,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,271.5449,22.005,534.18,534.18,0,1213.17,1213.17,0
"2008-06",7844.9999,7873.1943,0,919,6525.3201,6525.3163,0.0037,908,908,0,0,1690,1690,0,0,227,227,0,0,2269,2297.1943,0,0,60,60,0,0,75,75,0,0,190,190,0,0,756.9999,756.9999,0,0,67,67,0,67,87,87,0,87,200,200,0,0,622,622,0,622,372,372,0,0,143,143,0,143,178,178,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,180,180,0,319,319,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,534.18,534.18,0,1547.02,1547.02,0
"2008-07",9621.0001,9639.9577,0,1112.0001,6768.5004,6768.5004,0,1048,1048,0,0,1792.0001,1792.0001,0,0,422,422,0,0,2633,2640.7896,0,0,78,78,0,0,117,117,0,0,240,240,0,0,1205,1205,0,0,100,100,0,100,110,110,0,110,233,233,0,0,756,756,0,756,514,514,0,0,146,157.168,0,146,227,227,0,0,798.18,798.18,0,2190.0903,2190.0903,0,180,180,0,338,338,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,534.18,534.18,0,1626.2301,1626.2301,0
"2008-08",3484,3406.8371,83.3037,452,6086.6399,6086.6399,0,504,504,0,0,430,430,0,0,125,125,0,0,828.0001,828.6129,0,0,33,33,0,0,60,60,0,0,122,122,0,0,611.9999,611.9999,0,0,38,38,0,38,38,38,0,38,50,50,0,0,310,310,0,310,197,129.3718,67.6282,0,66,71.528,0,66,71,55.3245,15.6755,0,798.18,798.18,0,1861.5699,1861.5699,0,180,180,0,294,294,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,534.18,534.18,0,1375.6,1375.6,0
"2008-09",3066,2616.9069,456.1732,363,5161.61,5161.6063,0.0037,523,437.7439,85.2561,0,200,156.0366,43.9634,0,61,61,0,0,916,627.0569,288.9431,0,33,33,0,0,75,75,0,0,100,100,0,0,502,502,0,0,23,23,0,23,30,30.6,0,30,18,18,0,0,250,250,0,250,194,182.74,11.26,0,60,66.48,0,60,81,54.2495,26.7505,0,798.1801,798.1801,0,1423.5599,1423.5601,0,180,180,0,217,217,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,534.18,534.18,0,1059.75,1059.75,0
"2008-10",1442,1521.2754,6,129,3813.78,3813.78,0,178,199.56,0,0,143,164.65,0,0,15,9,6,0,672,672,0,0,5,5.3,0,0,5,5.15,0,0,17,18.33,0,0,140,148.2354,0,0,5,5.6,0,5,22,24.44,0,22,5,5.63,0,0,47,54.132,0,47,100,106,0,0,55,60.94,0,55,33,42.308,0,0,798.18,798.18,0,766.53,766.53,0,180,180,0,117,117,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,534.18,534.18,0,570.48,570.48,0
"2008-11",199,178.572,26,20,2206.89,2206.8863,0.0037,27,30.04,0,0,25,15,10,0,2,1,1,0,87,87,0,0,0,0,0,0,0,0,0,0,3,2,1,0,13,8,5,0,0,0,0,0,3,3.56,0,3,0,0,0,0,7,7.892,0,7,17,10,7,0,10,11.08,0,10,5,3,2,0,798.1801,798.1801,0,0,0,0,180,180,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2008-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2009-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2009-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,534.1801,534.1801,0,0,0,0
"2009-03",29,18.016,11,2,2206.75,2206.75,0,0,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,2,2.016,0,2,2,1,1,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2009-04",1137.9999,1139.8479,0,117,4252.4601,4252.4563,0.0037,90,90,0,0,58,58,0,0,7,7,0,0,669.9999,669.9999,0,0,10,10,0,0,4,4,0,0,10,10,0,0,97,97,0,0,4,4,0,4,9,9.68,0,9,5,5,0,0,21,21.676,0,21,53,53,0,0,83,83,0,83,17,17.492,0,0,798.1801,798.1801,0,985.54,985.54,0,180,180,0,153,153,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,534.18,534.18,0,730.9,730.9,0
"2009-05",4798,4798,0,519,5632.07,5632.07,0,471,471,0,0,842,842,0,0,83,83,0,0,1705,1705,0,0,57,57,0,0,33,33,0,0,111,111,0,0,557,557,0,0,33,33,0,33,47,47,0,47,100,100,0,0,300,300,0,300,232,232,0,0,139,139,0,139,88,88,0,0,798.18,798.18,0,1642.5699,1642.5699,0,180,180,0,260,260,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,534.18,534.18,0,1213.17,1213.17,0
"2009-06",4006,4057.3485,0,436,6525.3201,6525.3163,0.0037,417,417,0,0,880,880,0,0,109,109,0,0,1282,1333.3485,0,0,30,30,0,0,38,38,0,0,90,90,0,0,360,360,0,0,33,33,0,33,42,42,0,42,100,100,0,0,289,289,0,289,181,181,0,0,72,72,0,72,83,83,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,180,180,0,319,319,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,534.18,534.18,0,1547.02,1547.02,0
"2009-07",5227.0001,5290.822,0,569,6768.5004,6768.5004,0,508,508,0,0,983.0001,983.0001,0,0,244,244,0,0,1486,1543.7059,0,0,44,44,0,0,67,67,0,0,120,120,0,0,698,698,0,0,57,57,0,57,57,57,0,57,133,133,0,0,378,378,0,378,266,266,0,0,77,83.116,0,77,109,109,0,0,798.18,798.18,0,2190.0903,2190.0903,0,180,180,0,338,338,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,534.18,534.18,0,1626.2301,1626.2301,0
"2009-08",5267,3924.2479,1351.5682,704,6086.6399,6086.64,0,804,755.064,48.9361,0,674,245.6173,428.3827,0,169,169,0,0,1248,566.915,681.085,0,56,56,0,0,100,100,0,0,189,189,0,0,812,812,0,0,63,63,0,63,59,59,0,59,83,83,0,0,480,480,0,480,312,165.511,146.489,0,102,110.816,0,102,116,69.3245,46.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,180,180,0,294,294,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,534.18,534.18,0,1375.6,1375.6,0
"2009-09",3795,2513.1076,1291.2763,464,5161.61,5161.6062,0.0037,659,404.2534,254.7465,0,266,105.6592,160.3408,0,68,68,0,0,1122,550.215,571.785,0,44,44,0,0,100,100,0,0,140,134.9708,5.0292,0,549,365.6357,183.3642,0,31,31,0,31,38,38.76,0,38,24,24,0,0,317,317,0,317,255,182.74,72.26,0,78,86.624,0,78,104,60.2495,43.7505,0,798.1801,798.1801,0,1423.5599,1423.5599,0,180,180,0,217,217,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,534.18,534.18,0,1059.75,1059.75,0
"2009-10",364,376.3045,1,29,3813.78,3813.78,0,35,39.2,0,0,28,28,0,0,3,2,1,0,193,193,0,0,2,2,0,0,2,2,0,0,3,3.47,0,0,42,44.2745,0,0,2,2.04,0,2,5,5.6,0,5,2,2.052,0,0,10,11.56,0,10,18,19.28,0,0,12,13.096,0,12,7,8.732,0,0,798.18,798.18,0,766.53,766.53,0,180,180,0,117,117,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,534.18,534.18,0,570.48,570.48,0
"2009-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,180,180,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2009-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2010-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2010-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,534.1801,534.1801,0,0,0,0
"2010-03",47,37.4525,9.6755,4,2206.75,2206.75,0,0,0,0,0,7,0,7,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.112,0,2,3,2,1,0,2,2.016,0,2,2,0.3245,1.6755,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"2010-04",2242.9999,2246.2759,0,304,4252.4601,4252.4563,0.0037,236,236,0,0,175,175,0,0,14,14,0,0,1056.9999,1056.9999,0,0,20,20,0,0,8,8,0,0,27,27,0,0,170,170,0,0,7,7,0,7,21,22.92,0,21,15,15,0,0,51,52.356,0,51,167,167,0,0,225,225,0,225,50,50,0,0,798.1801,798.1801,0,985.54,985.54,0,180,180,0,153,153,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,534.18,534.18,0,730.9,730.9,0
"2010-05",4278.0001,4278.0001,0,511,5632.07,5632.07,0,500.0001,500.0001,0,0,767,767,0,0,67,67,0,0,1393,1393,0,0,43,43,0,0,25,25,0,0,111,111,0,0,440,440,0,0,25,25,0,25,47,47,0,47,100,100,0,0,310,310,0,310,229,229,0,0,129,129,0,129,92,92,0,0,798.18,798.18,0,1642.5699,1642.5699,0,180,180,0,260,260,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,534.18,534.18,0,1213.17,1213.17,0
"2010-06",6580.9999,6663.0502,0,729.0001,6525.3201,6525.3163,0.0037,704,704,0,0,1339.9999,1339.9999,0,0,200,200,0,0,2063,2145.0503,0,0,50,50,0,0,63,63,0,0,150,150,0,0,688,688,0,0,56,56,0,56,71,71,0,71,167,167,0,0,489,489,0,489,288,288,0,0,113,113,0,113,139,139,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,180,180,0,319,319,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,534.18,534.18,0,1547.02,1547.02,0
