"Date","02_AGG_IrrigDemand","02_AGG_IrrigSupply","02_AGG_IrrigShortage","02_AGG_IrrigSupDirectFlow","02_AGG_MunDemand","02_AGG_MunSupply","02_AGG_MunShortage","0203837_I_IrrigDemand","0203837_I_IrrigSupply","0203837_I_IrrigShortage","0203837_I_IrrigSupDirectFlow","0200873_IrrigDemand","0200873_IrrigSupply","0200873_IrrigShortage","0200873_IrrigSupDirectFlow","0200809_IrrigDemand","0200809_IrrigSupply","0200809_IrrigShortage","0200809_IrrigSupDirectFlow","0200810_I_IrrigDemand","0200810_I_IrrigSupply","0200810_I_IrrigShortage","0200810_I_IrrigSupDirectFlow","0200817_I_IrrigDemand","0200817_I_IrrigSupply","0200817_I_IrrigShortage","0200817_I_IrrigSupDirectFlow","0200824_I_IrrigDemand","0200824_I_IrrigSupply","0200824_I_IrrigShortage","0200824_I_IrrigSupDirectFlow","0200808_I_IrrigDemand","0200808_I_IrrigSupply","0200808_I_IrrigShortage","0200808_I_IrrigSupDirectFlow","0200872_IrrigDemand","0200872_IrrigSupply","0200872_IrrigShortage","0200872_IrrigSupDirectFlow","0200805_I_IrrigDemand","0200805_I_IrrigSupply","0200805_I_IrrigShortage","0200805_I_IrrigSupDirectFlow","0200825_I_IrrigDemand","0200825_I_IrrigSupply","0200825_I_IrrigShortage","0200825_I_IrrigSupDirectFlow","0200837_I_IrrigDemand","0200837_I_IrrigSupply","0200837_I_IrrigShortage","0200837_I_IrrigSupDirectFlow","0200826_IrrigDemand","0200826_IrrigSupply","0200826_IrrigShortage","0200826_IrrigSupDirectFlow","0200915_IrrigDemand","0200915_IrrigSupply","0200915_IrrigShortage","0200915_IrrigSupDirectFlow","0200834_I_IrrigDemand","0200834_I_IrrigSupply","0200834_I_IrrigShortage","0200834_I_IrrigSupDirectFlow","0200812_I_IrrigDemand","0200812_I_IrrigSupply","0200812_I_IrrigShortage","0200812_I_IrrigSupDirectFlow","0200821_IrrigDemand","0200821_IrrigSupply","0200821_IrrigShortage","0200821_IrrigSupDirectFlow","0200822_IrrigDemand","0200822_IrrigSupply","0200822_IrrigShortage","0200822_IrrigSupDirectFlow","0203876_I_IrrigDemand","0203876_I_IrrigSupply","0203876_I_IrrigShortage","0203876_I_IrrigSupDirectFlow","0200836_IrrigDemand","0200836_IrrigSupply","0200836_IrrigShortage","0200836_IrrigSupDirectFlow","0200813_I_IrrigDemand","0200813_I_IrrigSupply","0200813_I_IrrigShortage","0200813_I_IrrigSupDirectFlow","0200830_IrrigDemand","0200830_IrrigSupply","0200830_IrrigShortage","0200830_IrrigSupDirectFlow","0200828_I_IrrigDemand","0200828_I_IrrigSupply","0200828_I_IrrigShortage","0200828_I_IrrigSupDirectFlow","02_ADP003_IrrigDemand","02_ADP003_IrrigSupply","02_ADP003_IrrigShortage","02_ADP003_IrrigSupDirectFlow","0200871_IrrigDemand","0200871_IrrigSupply","0200871_IrrigShortage","0200871_IrrigSupDirectFlow","0200874_IrrigDemand","0200874_IrrigSupply","0200874_IrrigShortage","0200874_IrrigSupDirectFlow","02_Nglenn_I_MunDemand","02_Nglenn_I_MunSupply","02_Nglenn_I_MunShortage","02_Nglenn_O_MunDemand","02_Nglenn_O_MunSupply","02_Nglenn_O_MunShortage","02_Thorn_I_MunDemand","02_Thorn_I_MunSupply","02_Thorn_I_MunShortage","02_Thorn_O_MunDemand","02_Thorn_O_MunSupply","02_Thorn_O_MunShortage","02_Westy_I_MunDemand","02_Westy_I_MunSupply","02_Westy_I_MunShortage","02_Westy_O_MunDemand","02_Westy_O_MunSupply","02_Westy_O_MunShortage"
"2006-04",65170.9998,58797.1149,7094.6026,5887.4589,4026.6001,4026.6001,0,13054,13054,0,0,470,470,0,470,4171,4171,0,4171,1495.0001,1284.801,210.199,0,6527.9995,6528,0,0,4384.0005,3639.0315,744.9689,0,8895,4303.0972,4591.9023,0,578,578.0001,0,578.0001,704,1360.3716,0,0,2790,2790,0,0,351,351,0,0,165,165,0,165,600,600,0,0,4450,4450,0,0,2687,2337.0449,349.955,0,584,583.9999,0,0,1403,1403,0,1e-04,3613.9998,3652.7808,0,0,227,242.85,0,227,1976,1976.0209,0,0,470,470,0,0,2632,2632.0154,0,0,186,195.6789,0,186,2559,1468.9641,1090.036,0,198,90.4588,107.5412,90.4588,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"2006-05",98666.0018,88463.3785,10987.3156,7639.3163,5436.63,5436.6301,1e-04,13370.001,13887.2119,0,0,604,604,0,604,4216,4216,0,4216,1524,1287.5743,236.4256,0,8565,8564.999,0.0012,0,6552,3838.8083,2713.1919,0,6237,4423.0547,1813.9452,0,531,543.934,0,531,6128,6128,0,0,5832,5832.0005,0,0,930,930,0,0,243,243,0,243,679.0001,626.915,52.0851,0,9133,9132.999,8e-04,0,4300.0005,2998.5486,1301.4515,0,1600,1571.5435,28.4566,0,3086.0002,3086.0002,0,1e-04,6452,6706.5464,0,0,955,955,0,955,4200,3247.0203,952.9799,0,1376,1376,0,1e-04,7511,6849.2954,661.705,0,475,475,0,475,3920,692.9273,3227.0728,368.3161,247,247,0,247,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6802,0
"2006-06",124201.001,113008.5416,13754.6679,8841.8949,6376.6604,6376.6602,2e-04,18458,19794.9688,0,0,788,856.0975,0,788,4491,4780.6577,0,4491,1857.9999,1903.5608,0,0,11223,11465.1338,0,0,5939,4574.2729,1364.7269,0,7139,3580.6243,3558.376,0,702,774.828,0,702,8658,8657.999,7e-04,0,7361,6151.5781,1209.4218,0,1226.9999,1201.7964,25.2035,0,369,369,0,369,582,582,0,0,10392.001,10392.001,0,0,5083,5122.1289,0,0,2012.0002,1499.516,512.4841,0,3558,3249.4536,308.5461,1e-04,10084,10551.7686,0,0,1403,1403,0,1403,5813,5813.0649,0,0,2159,2159,0,1e-04,7635,6628.3833,1006.6169,0,662,662,0,662,6255,657.8133,5597.1865,249,350,177.8947,172.1053,177.8947,219.15,219.15,0,499.26,499.2601,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"2006-07",92825.9998,85461.6137,8723.7211,7049.3168,6611.6599,6611.6599,0,11761,12531.7617,0,0,487,487.4294,0,487,3382.0002,3600.0728,0,3382.0002,1615,1641.285,0,0,7669,7669,1e-04,0,3499.9998,3499.9998,0,0,5271,5333.4292,0,0,528,538.1461,0,528,8886,8886,5e-04,0,5087,5273.3091,0,0,1046,1009.3995,36.6004,0,366,366,0,366,1562,623.915,938.085,0,8633,8633,0,0,3652,3736.7954,0,0,1524,1524.0001,0,1e-04,2508,2508,0,3e-04,6678.9995,2618.4719,4060.5278,0,1150,1150,0,1150,4312.0005,4312.0508,0,0,2460.9998,2461,0,1e-04,5656,5656.0552,0,0,505,505,0,505,4323,634.4928,3688.5073,368.3161,263,263,0,263,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"2006-08",80337.0005,67547.2213,13200.6009,5807.0004,5906.64,5906.64,0,9493.001,6287.8521,3205.1482,0,333,333,0,333,2655,2826.0376,0,2655,1186,1224.5514,0,0,7987.9995,7987.9995,0,0,2952,2952,0,0,3769,3794.0791,0,0,412,412,0,412,7010,7009.9995,2e-04,0,4612,4696.6099,0,0,996,996,0,0,307,307,0,307,1098.9999,650.9149,448.085,0,7276,7276,2e-04,0,2953,3044.4497,0,0,1497,1497,0,1e-04,2269,2269,0,1e-04,6642,57,6584.9995,0,1156.0001,1156.0001,0,1156.0001,3560,3560.0425,0,0,2470,2470,0,1e-04,5681,5681.0527,0,0,503,503,0,503,3322,359.6324,2962.3677,245,196,196,0,196,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"2006-09",34281,33215.0848,1304.9815,3829.4354,4966.63,4966.63,1e-04,5128,5295.5654,0,0,212,212.5083,0,212,2000.0001,2000.0001,0,2000.0001,714.0001,714.0001,0,0,1890,1890,0,0,1397,1403.6509,0,0,2567,2612.5496,0,0,273,273,0,273,3114.9998,3115,0,0,1532,1550.7639,0,0,445,445,0,0,217,217,0,217,1757.0001,1757.0002,0,0,2052,2052,0,0,1677,1677,0,0,567,567,0,1e-04,853,853,0,2e-04,2093.9998,2094,0,0,330,330,0,330,1592.0001,1592.0168,0,0,371,371,0,1e-04,1375,1375.011,0,0,321,321,0,321,1682.0001,377.0185,1304.9814,356.4349,120,120,0,120,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"2006-10",12721.0004,12941.0928,275.3951,1438.3165,3556.5899,3556.5899,0,2036.0001,2054.0349,0,0,97,97.088,0,97,618,697.5841,0,618,217,252.3296,0,0,1135,1135,0,0,500.0001,500.0001,0,0,1069,1069,0,0,117,117,0,117,1113.0001,1113.0001,0,0,547,593.8002,0,0,127,142.04,0,0,62,65.52,0,62,851.0001,851.0001,0,0,634,657.8746,0,0,460,566.0156,0,0,134,155.2683,0,1e-04,295,318.8493,0,3e-04,874.9999,914.217,0,0,72,82.6,0,72,376,415.0435,0,0,123,134.4085,0,1e-04,395,407.8018,0,0,52,61.0123,0,52,764.0001,488.6049,275.3951,368.3161,52,52,0,52,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
"2006-11",551,193.5603,378,26.0002,1911.5501,1911.5501,0,40,41.9085,0,0,2,2,0,2,8,9.069,0,8,6,7.1335,0,0,24,25.1535,0,0,9,9,0,0,27,27,0,0,2,2,0,2,378,0,378,0,12,12.9284,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,5.9023,0,0,2,2.078,0,1e-04,3,3.3051,0,1e-04,0,0,0,0,2,2.1,0,2,7,7.9609,0,0,3,3.437,0,1e-04,9,9.48,0,0,2,2.1041,0,2,10,10,0,10,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"2006-12",381,0,381,0,1911.55,1606.4142,305.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,605.1943,305.1357,0,0,0,782.0699,782.0699,0,0,0,0
"2007-01",0,0,0,0,1911.55,1550.8291,360.7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,549.6092,360.7208,0,0,0,782.0699,782.0699,0,0,0,0
"2007-02",0,0,0,0,1911.5499,1622.3241,289.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,621.1041,289.2258,0,0,0,782.07,782.07,0,0,0,0
"2007-03",5525.0001,5974.768,0,934.3164,1911.55,1911.55,0,981,1027.6621,0,0,53,53,0,53,310,349.8105,0,310,125,145.282,0,0,632.0001,662.966,0,0,222,222,0,0,550,550,0,0,62,62,0,62,0,0,0,0,315,341.8145,0,0,73,81.96,0,0,42,44.32,0,42,0,115.9441,0,0,358,371.7505,0,0,257,316.1804,0,0,89,103.0065,0,1e-04,161,173.8963,0,1e-04,277,289.6009,0,0,47,53.85,0,47,188,207.5218,0,0,79,86.1687,0,1e-04,245,253.0011,0,0,24,27.9288,0,24,407,407.104,0,368.3161,28,28,0,28,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"2007-04",30413.9998,30449.772,5e-04,2565.4354,4026.6001,4026.6001,0,7538,7537.9995,5e-04,0,250,250,0,250,1292,1292,0,1292,446,446,0,0,2934.9998,2934.9998,0,0,1506,1506.0104,0,0,2197,2197,0,0,259,259,0,259,3312,3312,0,0,1150,1150,0,0,156,159.12,0,0,112,112,0,112,722.9999,722.9999,0,0,1634,1634,0,0,1046,1046.0464,0,0,320,320,0,1e-04,649,649.0001,0,3e-04,1138,1169.6307,0,0,116,116,0,116,818,818.0091,0,0,178,178,0,1e-04,754,754.0061,0,0,91,91.95,0,91,1705.0001,1705.0001,0,356.4349,89,89,0,89,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"2007-05",65764.0005,66772.4264,4e-04,4627.3165,5436.63,5436.63,1e-04,11222,11222,0,0,362,364.8507,0,362,2667,2667,0,2667,841,841,0,0,5934,5934,0,0,5943.0005,5943.0264,0,0,3833,3833,0,0,337,338.218,0,337,6598.9995,7500.2764,0,0,3647,3647,0,0,400,400,0,0,171,171,0,171,907.9999,907.9999,0,0,4433,4433,0,0,2623,2623,0,0,658,657.9999,1e-04,1e-04,1397,1397,0,3e-04,4655.0005,4754.6309,0,0,350,350,0,350,2017.0001,2017.0203,0,0,426,426,0,1e-04,2560,2560.0142,0,0,233,233,0,233,3409,3408.9998,3e-04,368.3161,139,142.39,0,139,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"2007-06",91252.9991,94568.2568,2e-04,5703.9397,6376.6604,6376.6602,2e-04,14445.999,15281.876,0,0,587.9999,620.278,0,587.9999,3425.0002,3677.5017,0,3425.0002,1444,1444.163,0,0,8284,8926.916,0,0,4633,4780.9175,0,0,5446,6014.2183,0,0,600,628.656,0,128.0288,7148,7218.9019,0,0,5176,5176.0005,0,0,654,654,0,0,264,264,0,264,2159,2159,0,0,6314,6313.9995,2e-04,0,3144.9998,3386.9172,0,0,1361.9999,1361.9999,0,1e-04,2343.0002,2343.0002,0,3e-04,6854,7173.542,0,0,756,756,0,756,4056,4056.0461,0,0,1256,1256,0,1e-04,5289,5289.04,0,0,404,411.5637,0,404,4909,5075.7192,0,26,298,298,0,112.9103,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"2007-07",93604.9984,93361.32,2713.5908,7423.3167,6611.6599,6611.6599,0,11916,12492.4004,0,0,483,483.4977,0,483,3996,4032.7881,0,3996,1958.9999,1958.9999,0,0,8088,8656.4033,0,0,3087,3549.001,0,0,5755,6078.1309,0,0,609,609.0001,0,609.0001,10233,10233,0,0,4213,4418.8306,0,0,900,900,0,0,337,337,0,337,2176.9998,637.915,1539.0848,0,7474,7473.9995,2e-04,0,3982,3982,0,0,1641.9999,1642,0,1e-04,2473,2473,0,3e-04,6596.9995,6893.7637,0,0,832.0001,832.0001,0,832.0001,4859.9995,4860.0474,0,0,2128.9998,2128.9998,0,1e-04,4713,4713.0483,0,0,511,511,0,511,4352,3177.4944,1174.5057,368.3161,287,287,0,287,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"2007-08",68143.0007,67642.0839,2284.1479,5133.0004,5906.64,5906.6399,1e-04,8593,9042.2607,0,0,298,298.3046,0,298,2469,2560.1218,0,2469,1261.0001,1261.0001,0,0,6580,7006.0273,0,0,2400,2711.4099,0,0,3420,3495.5759,0,0,389,389,0,389,6721,6721,0,0,3507,3635.4048,0,0,748,748,0,0,231,231,0,231,1534,1534.0001,0,0,5904,5904.0005,0,0,2537,2592.0752,0,0,1200,1200.0001,0,1e-04,1739,1739,0,3e-04,5462.0005,5707.9746,0,0,793.0001,793.0001,0,793.0001,3349,3349.0347,0,0,1629.0001,1629.0002,0,1e-04,3921,3921.0413,0,0,429,429,0,429,2848,563.8519,2284.1479,343,181,181,0,181,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.5499,1e-04,782.0699,782.0699,0,1692.84,1692.84,0
"2007-09",51339.9997,50457.4276,1866.2638,4647.0005,4966.63,4966.6302,1e-04,7022,7205.4272,0,0,280,280.423,0,280,2328.0002,2328.0002,0,2328.0002,1097,1097,0,0,3900,4371.1182,0,0,1773,1914.604,0,0,2926.9998,2957.2949,0,0,351,351,0,351,6537.9995,6537.9995,0,0,2580,2580,0,0,460,460,0,0,327,327,0,327,1181,1139.2863,41.7137,0,3534,3534,0,0,2073.0002,2088.8665,0,0,997,997,0,1e-04,1255,1255.0001,0,1e-04,3589,3729.9109,0,0,545.9999,545.9999,0,545.9999,2655,2655.0244,0,0,708,708,0,1e-04,2543,2543.0225,0,0,365,365,0,365,2156,331.45,1824.55,295,155,155,0,155,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.9501,0,782.07,782.07,0,1294.53,1294.5302,0
"2007-10",20244.9999,20646.2448,785.7706,2053.3165,3556.5899,3556.59,0,3859,4060.6235,0,0,155,155.1357,0,155,984,1110.8774,0,984,333,386.9113,0,0,2250,2340.9094,0,0,814,952.5198,0,0,1727,1727,0,0,183,183,0,183,1258.9999,1258.9999,0,0,863,936.8956,0,0,193,216.36,0,0,92,97.32,0,92,767,767,0,0,969,1005.7184,0,0,725.0001,891.8397,0,0,202,233.4193,0,1e-04,467,504.5968,0,3e-04,1501,1570.777,0,0,105,120.75,0,105,604,666.4848,0,0,189,206.3034,0,1e-04,640.9999,661.3229,0,0,84,98.2506,0,84,1197,411.2294,785.7706,368.3161,82,82,0,82,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
"2007-11",1215,1287.9378,0,193.0002,1911.5501,1911.5501,0,181,190.621,0,0,10,10,0,10,68,76.6256,0,68,28,32.6232,0,0,128,134.2997,0,0,43,50.6294,0,0,120,120,0,0,12,12,0,12,171,171,0,0,63,68.4851,0,0,12,13.24,0,0,8,8.68,0,8,0,0,0,0,40,41.511,0,0,49,60.443,0,0,17,19.7878,0,1e-04,30,32.2484,0,1e-04,40,41.7855,0,0,8,9.4,0,8,37,40.7136,0,0,16,17.7108,0,1e-04,47,48.4402,0,0,5,5.6935,0,5,77,77,0,77,5,5,0,5,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"2007-12",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"2008-01",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"2008-02",1171,1171,0,0,1911.5499,1911.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.07,782.07,0,0,0,0
"2008-03",1191,1278.5537,0,40.0003,1911.55,1911.55,0,170,178.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,360.6808,0,0,86,100.2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,169.2912,0,0,13,14.76,0,0,12,12.52,0,12,0,0,0,0,0,0,0,0,29,35.8336,0,0,16,18.2708,0,1e-04,38,40.7945,0,1e-04,63,65.9282,0,0,22,25.1,0,22,32,35.5356,0,0,49,53.6582,0,1e-04,155,159.8008,0,0,6,7.2322,0,6,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"2008-04",37055.0001,37089.7957,1e-04,3198.5287,4026.6001,4026.6001,0,6165,6165,0,0,249,249,0,157.4533,2225,2225,0,2225,886.0001,886.0001,0,0,3439,3439,0,0,2288,2288.012,0,0,5135,5135,0,0,284,284,0,99.3196,2786,2786,1e-04,0,1585.0001,1585.0001,0,0,217,217,0,0,112,112,0,112,913.9999,913.9999,0,0,2107,2107,0,0,1548,1548,0,0,361,361,0,1e-04,780,780.0001,0,3e-04,1579,1595.9978,0,0,131,140.05,0,131,1066,1066.0112,0,0,258,258,0,1e-04,1400,1400.0087,0,0,100,105.2037,0,100,1335,1338.5122,0,356.4349,105,105,0,17.3203,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"2008-05",63678.9998,63836.7892,1540.4765,5126.0005,5436.63,5436.63,1e-04,9047,9406.1973,0,0,408,408,0,408,2795,2795,0,2795,921.0001,921.0001,0,0,4972,5000.4365,0,0,4307,4307.0264,0,0,4041.0002,4041.0002,0,0,371,379.694,0,371,4607,5732.1201,0,0,3459,3459,0,0,652,652,0,0,178,178,0,178,1618.9999,1619,0,0,5473,5472.9995,4e-04,0,2927,2927,0,0,913.9999,913.9999,1e-04,1e-04,2002.9999,2002.9999,0,3e-04,4384,4557.4146,0,0,550,550,0,550,2584,2584.0222,0,0,652,652,1e-04,1e-04,3655.9998,3656.0146,0,0,309,309,0,309,2684,1143.5239,1540.476,349,166,169.34,0,166,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"2008-06",81097.0002,81583.2708,3384.7298,5702.0004,6376.6604,6376.6602,2e-04,11703,13008.5488,0,0,567,604.5059,0,567,3027,3222.4031,0,3027,1196,1225.1785,0,0,5550,6772.5757,0,0,3576.0002,3747.1128,0,0,4881,5429.3154,0,0,493,531.3301,0,493,10546,10546,0,0,4024.0005,4024.001,0,0,773,773,0,0,247,247,0,247,2174,2174,0,0,5916.9995,5916.9995,1e-04,0,3253,3277.9856,0,0,1058,1058,0,1e-04,2093,2093,0,3e-04,5907,6199.7646,0,0,722.9999,722.9999,0,722.9999,3468,3468.0383,0,0,1056,1056.0001,0,1e-04,3781,3781.0308,0,0,405,405,0,405,4439,1054.2706,3384.7297,0,240,245.21,0,240,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"2008-07",110173.9989,106839.6191,5988.169,7872.0003,6611.6599,6611.6599,0,15194,16144.2148,0,0,623,623.5422,0,623,4058,4319.8638,0,4058,1957,1989.0718,0,0,9093,9093,0,0,3977.0002,4532.9819,0,0,6850,7399.8101,0,0,624,624,0,624,11409.999,11409.999,0,0,5610,5815.5981,0,0,1203.9999,1009.3995,194.6003,0,400,400,0,400,1240,623.915,616.085,0,9865,9865,0,0,4207,4304.5859,0,0,1641,1530.1433,110.8567,0,2749.9998,2750,0,2e-04,7908.9995,7908.9995,0,0,1263,1263,0,1263,5010.0005,5010.0591,0,0,2725,2725,0,1e-04,6362,6362.0615,0,0,581,581,0,581,5298,231.3734,5066.627,0,323,323,0,323,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"2008-08",35014.9997,34582.0114,1457.8657,3278.3166,5906.64,5906.64,0,3257,3726.7549,0,0,222,222.1974,0,222,1625,1730.0553,0,1625,731,754.6769,0,0,1690,1690,0,0,1130.9999,1277.6019,0,0,1983.9999,2186.0093,0,0,300,300,0,300,6504,6504,0,0,1640,1670.1738,0,0,239,239,0,0,138,138,0,138,1721,1721,0,0,2176,2176,0,0,1530,1577.3748,0,0,716,715.9999,1e-04,1e-04,1047,1046.9999,1e-04,3e-04,1734.9999,1734.9999,0,0,289,289,0,289,1614,1614.0193,0,0,678,677.9999,0,1e-04,1477,1477.0138,0,0,206,206,0,206,2235,777.1343,1457.8655,368.3161,130,130,0,130,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"2008-09",42717,42496.6246,1321.4082,4114.4353,4966.63,4966.63,1e-04,5128,5422.4043,0,0,215,215.2195,0,215,2060,2060,0,2060,804.9999,804.9999,0,0,2731,2731,0,0,1497.9999,1609.6035,0,0,2505,2645.9385,0,0,273,273,0,273,6019,6443.2778,0,0,2064,2089.312,0,0,452,452,0,0,193,193,0,193,1375,1479.0308,0,0,3148,3148.1514,0,0,1787,1787.0541,0,0,830.0001,830.0001,0,1e-04,1035,1034.9999,1e-04,2e-04,2603,2603,0,0,561,561,0,561,1957.9999,1958.0205,0,0,732,731.9999,1e-04,1e-04,2569.0002,2569.0205,0,0,329,329,0,329,1720,398.592,1321.408,356.4349,127,127,0,127,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"2008-10",17766,19207.5309,769.9033,1880.0004,3556.5899,3556.5899,0,3159,3351.8738,0,0,143,143.122,0,143,910,1027.2197,0,910,308,357.8549,0,0,1743,1743,0,0,752,879.775,0,0,1490.9999,1682.2921,0,0,177,177,0,177,917,1864.4474,0,0,785,852.25,0,0,163,182.76,0,0,83,88.18,0,83,974,1040.0277,0,0,869,901.9408,0,0,669,823.3334,0,0,184,213.1146,0,1e-04,428,462.4329,0,2e-04,1377.0001,1439.0189,0,0,87,99.85,0,87,544,600.1055,0,0,154,168.3745,0,1e-04,542,559.4424,0,0,78,91.0184,0,78,1154,384.0966,769.9033,327,75,75,0,75,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
