"Date","80_AGG_IrrigDemand","80_AGG_IrrigSupply","80_AGG_IrrigShortage","80_AGG_IrrigSupDirectFlow","80_AGG_MunDemand","80_AGG_MunSupply","80_AGG_MunShortage","8000774_D_IrrigDemand","8000774_D_IrrigSupply","8000774_D_IrrigSupply_1","8000774_D_IrrigShortage","8000774_D_IrrigShortage_1","8000774_D_IrrigSupDirectFlow","8000774_D_IrrigSupDirectFlow_1","8000732_D_IrrigDemand","8000732_D_IrrigSupply","8000732_D_IrrigSupply_1","8000732_D_IrrigShortage","8000732_D_IrrigShortage_1","8000732_D_IrrigSupDirectFlow","8000732_D_IrrigSupDirectFlow_1","8000812_IrrigDemand","8000812_IrrigDemand_1","8000812_IrrigSupply","8000812_IrrigSupply_1","8000812_IrrigShortage","8000812_IrrigShortage_1","8000812_IrrigSupDirectFlow","8000812_IrrigSupDirectFlow_1","8000799_D_IrrigDemand","8000799_D_IrrigSupply","8000799_D_IrrigSupply_1","8000799_D_IrrigShortage","8000799_D_IrrigShortage_1","8000799_D_IrrigSupDirectFlow","8000799_D_IrrigSupDirectFlow_1","8000662_D_IrrigDemand","8000662_D_IrrigDemand_1","8000662_D_IrrigSupply","8000662_D_IrrigSupply_1","8000662_D_IrrigShortage","8000662_D_IrrigShortage_1","8000662_D_IrrigSupDirectFlow","8000662_D_IrrigSupDirectFlow_1","8000794_IrrigDemand","8000794_IrrigDemand_1","8000794_IrrigSupply","8000794_IrrigSupply_1","8000794_IrrigShortage","8000794_IrrigShortage_1","8000794_IrrigSupDirectFlow","8000794_IrrigSupDirectFlow_1","8000651_IrrigDemand","8000651_IrrigDemand_1","8000651_IrrigSupply","8000651_IrrigSupply_1","8000651_IrrigShortage","8000651_IrrigShortage_1","8000651_IrrigSupDirectFlow","8000651_IrrigSupDirectFlow_1","8000657_D_IrrigDemand","8000657_D_IrrigDemand_1","8000657_D_IrrigSupply","8000657_D_IrrigSupply_1","8000657_D_IrrigShortage","8000657_D_IrrigShortage_1","8000657_D_IrrigSupDirectFlow","8000657_D_IrrigSupDirectFlow_1","8000673_D_IrrigDemand","8000673_D_IrrigDemand_1","8000673_D_IrrigSupply","8000673_D_IrrigSupply_1","8000673_D_IrrigShortage","8000673_D_IrrigShortage_1","8000673_D_IrrigSupDirectFlow","8000673_D_IrrigSupDirectFlow_1","8000784_IrrigDemand","8000784_IrrigDemand_1","8000784_IrrigSupply","8000784_IrrigSupply_1","8000784_IrrigShortage","8000784_IrrigShortage_1","8000784_IrrigSupDirectFlow","8000784_IrrigSupDirectFlow_1","8000713_IrrigDemand","8000713_IrrigDemand_1","8000713_IrrigSupply","8000713_IrrigSupply_1","8000713_IrrigShortage","8000713_IrrigShortage_1","8000713_IrrigSupDirectFlow","8000713_IrrigSupDirectFlow_1","8000829_D_IrrigDemand","8000829_D_IrrigDemand_1","8000829_D_IrrigSupply","8000829_D_IrrigSupply_1","8000829_D_IrrigShortage","8000829_D_IrrigShortage_1","8000829_D_IrrigSupDirectFlow","8000829_D_IrrigSupDirectFlow_1","8000759_IrrigDemand","8000759_IrrigDemand_1","8000759_IrrigSupply","8000759_IrrigSupply_1","8000759_IrrigShortage","8000759_IrrigShortage_1","8000759_IrrigSupDirectFlow","8000759_IrrigSupDirectFlow_1","8000792_IrrigDemand","8000792_IrrigDemand_1","8000792_IrrigSupply","8000792_IrrigSupply_1","8000792_IrrigShortage","8000792_IrrigShortage_1","8000792_IrrigSupDirectFlow","8000792_IrrigSupDirectFlow_1","8000667_IrrigDemand","8000667_IrrigDemand_1","8000667_IrrigSupply","8000667_IrrigSupply_1","8000667_IrrigShortage","8000667_IrrigShortage_1","8000667_IrrigSupDirectFlow","8000667_IrrigSupDirectFlow_1","8000831_D_IrrigDemand","8000831_D_IrrigDemand_1","8000831_D_IrrigSupply","8000831_D_IrrigSupply_1","8000831_D_IrrigShortage","8000831_D_IrrigShortage_1","8000831_D_IrrigSupDirectFlow","8000831_D_IrrigSupDirectFlow_1","8000650_IrrigDemand","8000650_IrrigDemand_1","8000650_IrrigSupply","8000650_IrrigSupply_1","8000650_IrrigShortage","8000650_IrrigShortage_1","8000650_IrrigSupDirectFlow","8000650_IrrigSupDirectFlow_1","80_ADP001_IrrigDemand","80_ADP001_IrrigDemand_1","80_ADP001_IrrigSupply","80_ADP001_IrrigSupply_1","80_ADP001_IrrigShortage","80_ADP001_IrrigShortage_1","80_ADP001_IrrigSupDirectFlow","80_ADP001_IrrigSupDirectFlow_1","8000760_IrrigDemand","8000760_IrrigDemand_1","8000760_IrrigSupply","8000760_IrrigSupply_1","8000760_IrrigShortage","8000760_IrrigSupDirectFlow","8000760_IrrigSupDirectFlow_1","8000761_IrrigDemand","8000761_IrrigDemand_1","8000761_IrrigSupply","8000761_IrrigSupply_1","8000761_IrrigShortage","8000761_IrrigShortage_1","8000761_IrrigSupDirectFlow","8000761_IrrigSupDirectFlow_1","8000785_IrrigDemand","8000785_IrrigDemand_1","8000785_IrrigSupply","8000785_IrrigSupply_1","8000785_IrrigShortage","8000785_IrrigShortage_1","8000785_IrrigSupDirectFlow","8000785_IrrigSupDirectFlow_1","80_AMP001_I_MunDemand","80_AMP001_I_MunDemand_1","80_AMP001_I_MunSupply","80_AMP001_I_MunSupply_1","80_AMP001_I_MunShortage","80_AMP001_I_MunShortage_1","80_AMP001_O_MunDemand","80_AMP001_O_MunDemand_1","80_AMP001_O_MunSupply","80_AMP001_O_MunSupply_1","80_AMP001_O_MunShortage","80_AMP001_O_MunShortage_1"
"2004-10",254,293.152,0,284,590.9201,590.9201,0,3,3.416,3.416,0,0,3,3,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,7,7,7.178,7.178,0,0,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,5,5,5.21,5.21,0,0,5,5,13,13,13.746,13.746,0,0,13,13,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,8,8,8,0,0,8,8,2,2,2,2,0,0,2,2,3,3,3,3,0,0,3,3,3,3,3.344,3.344,0,0,3,3,7,7,7.094,7.094,0,0,7,7,0,0,0,0,0,0,0,0,10,10,10.3,10.3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"2004-11",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2004-12",0,0,0,0,165.352,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,7.516,75.16,75.16,0,0,0,0,0,0,0,0
"2005-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2005-02",0,0,0,0,300.64,675.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,187.2748,0,0
"2005-03",43.4,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2005-04",35.3548,510,0,28,673.84,673.84,0,9.6774,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"2005-05",4237.8667,5190.2576,204.5424,5026.3296,922.68,922.68,0,0,37,37,0,0,37,37,138,138,138,0,0,138,138,30,30,30,30,0,0,30,30,70,70,70,0,0,70,70,133,133,133,133,0,0,133,133,36,36,18.1137,18.1137,17.8863,17.8863,17.8317,17.8317,6,6,6,6,0,0,6,6,93,93,93,93,0,0,93,93,28.9333,15,198.4,117,0,0,117,117,113,113,113,113,0,0,113,113,15,15,15,15,0,0,15,15,103,103,103,103,0,0,103,103,53,53,53,53,0,0,53,53,56,56,22.7507,22.7507,33.2493,33.2493,22.7507,22.7507,46,46,46,46,0,0,46,46,83,83,83,83,0,0,83,83,7,7,7,7,0,0,7,7,109,109,109,109,0,0,109,109,27,27,27,27,0,27,27,0,25,25,25,0,0,25,25,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"2005-06",5200.1291,5929.0933,282.9068,5929.0933,1088.52,1088.52,0,0,68,68,0,0,68,68,160,160,160,0,0,160,160,41,41,41,41,0,0,41,41,67,67,67,0,0,67,67,156,156,156,156,0,0,156,156,44,44,17.2564,17.2564,26.7435,26.7435,17.2564,17.2564,9,9,9,9,0,0,9,9,84,84,84,84,0,0,84,84,171,28.0645,171,171,0,0,171,171,117,117,117,117,0,0,117,117,21,21,21,21,0,0,21,21,106,106,106,106,0,0,106,106,52,52,52,52,0,0,52,52,66,66,22.0168,22.0168,43.9832,43.9832,22.0168,22.0168,67,67,67,67,0,0,67,67,91,91,91,91,0,0,91,91,18,18,18,18,0,0,18,18,144,144,144,144,0,0,144,144,25,25,25,25,0,25,25,31,31,31,31,0,0,31,31,15,15,15,15,0,0,15,15,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"2005-07",5135.5333,4693.0809,974.9191,4594.3297,1130,1130,0,41,41,41,0,0,41,41,150,150,150,0,0,150,150,29,29,29,29,0,0,29,29,33,33,33,0,0,33,33,180,180,180,180,0,0,180,180,50,50,17.8317,17.8317,32.1683,32.1683,17.8317,17.8317,6,6,6,6,0,0,6,6,109,109,109,109,0,0,109,109,92,92,92,92,0,0,92,92,100,100,100,100,0,0,100,100,23,23,23,23,0,0,23,23,113,113,13.844,13.844,99.156,99.156,0,0,70,70,70,70,0,0,70,70,80,80,22.7507,22.7507,57.2493,57.2493,22.7507,22.7507,69,69,69,69,0,0,69,69,66,23.7667,10.8438,10.8438,55.1562,55.1562,0,0,13,13,13,13,0,0,13,13,127,127,127,127,0,0,127,127,21,21,21,21,0,21,21,31,31,31,31,0,0,31,31,14,14,14,14,0,0,14,14,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"2005-08",745.0667,784.656,0,696,964.14,1005.6001,0,5,5.36,5.36,0,0,5,5,13,13,13,0,0,13,13,4,4,4,4,0,0,4,4,3,3.29,3.29,0,0,3,3,18,18,18,18,0,0,18,18,6,6,6,6,0,0,6,6,0,0,0,0,0,0,0,0,11,11,11,11,0,0,11,11,17,17,17.514,17.514,0,0,17,17,15,15,15,15,0,0,15,15,4,4,4,4,0,0,4,4,21,21,21,21,0,0,0,0,9,9,9,9,0,0,9,9,11,11,11,11,0,0,11,11,6,6,6,6,0,0,6,6,13,16.5333,13,13,0,0,13,13,2,2,2,2,0,0,2,2,28,28,28,28,0,0,28,28,3,3,3,3,0,3,3,4,4,4,4,0,0,4,4,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,155.51,176.24,176.24,176.24,0,0
"2005-09",1618.5161,1200.5762,487.7081,1180.3847,839.72,839.72,0,12,3.3058,5.1968,6.8032,6.8032,1.0793,1.0793,18,18,18,0,0,18,18,7,0,3.0957,3.0957,3.9043,3.9043,0,0,9,9,9,0,0,9,9,22.2581,53,53,53,0,0,53,53,15,15,15,15,0,0,15,15,2,2,0.8681,0.8681,1.1319,1.1319,0,0,30,30,30.26,30.26,0,0,30,30,37,37,0,38.354,0,0,37,37,27,27,27,27,0,0,27,27,9,9,4,4,5,5,0,0,49,49,0,0,49,49,0,0,23,23,23,23,0,0,23,23,29,29,22.0168,22.0168,6.9832,6.9832,22.0168,22.0168,14,14,14.272,14.272,0,0,14,14,34,34,0.254,0.254,33.746,33.746,0,0,6,6,2.35,2.35,3.65,3.65,0,0,46,46,46,46,0,0,46,46,8,8,2.6151,2.6151,5.3849,0,0,11,11,4.4798,4.4798,6.5202,6.5202,0,0,4,4,1.5041,1.5041,2.4959,2.4959,0,0,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"2005-10",176.1333,213.36,0,208,590.9201,590.9201,0,2,2,2,0,0,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,5,5,5.27,5.27,0,0,5,5,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3.326,3.326,0,0,3,3,2.0667,12,12.304,12.304,0,0,12,12,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,3,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,8,8,8.44,8.44,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"2005-11",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2005-12",0,38,0,0,300.64,300.64,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2006-01",0,108.7333,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2006-02",79.4839,3.7333,0,0,165.352,300.64,0,0,0,0,0,0,0,0,39.7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.516,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2006-03",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2006-04",546,631.0322,136,436,673.84,673.84,0,6,6,6,0,0,6,6,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,4,4,4,0,0,4,4,27,27,27,27,0,0,27,27,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,16,16,16,16,0,0,16,16,7,7,104.5161,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,21,21,0,0,4,4,4,4,0,0,4,4,2,2,2,2,0,0,2,2,4,4,4,4,0,0,4,4,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,31,31,31,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"2006-05",4852,3873.5121,1680.4879,3989.1262,922.68,922.68,0,37,37,37,0,0,37,37,13,163,163,0,0,163,163,35,35,35,0,35,35,0,0,80,80,80,0,0,80,80,133,133,133,133,0,0,133,133,39,39,18.7737,18.7737,20.2263,20.2263,17.8317,17.8317,6,6,6,6,0,0,6,6,96,96,96,96,0,0,96,96,114,114,0,114,0,0,114,114,140,140,24.3536,24.3536,115.6464,115.6464,14.6991,14.6991,18,18,18,18,0,0,18,18,110,110,0,0,110,110,0,0,59,59,59,59,0,0,59,59,71,71,22.7507,22.7507,48.2493,48.2493,22.7507,22.7507,46,46,46,46,0,0,46,46,80,80,0,0,80,80,0,0,10,10,10,10,0,0,10,10,109,109,109,109,0,0,109,109,36,36,36,36,0,36,36,35,35,35,35,0,0,35,35,11,11,0,0,11,11,0,0,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"2006-06",7242,6171.7696,1812.2304,6171.7696,1088.52,1088.52,0,84,84,84,0,0,84,84,200,200,200,0,0,200,200,50,50,0,0,50,50,0,0,87,67.5599,67.5599,19.4401,19.4401,67.5599,67.5599,204,204,204,204,0,0,204,204,58,58,17.2564,17.2564,40.7435,40.7435,17.2564,17.2564,9,9,9,9,0,0,9,9,111,111,111,111,0,0,111,111,217,217,217,217,0,0,217,217,148,148,0,0,148,148,0,0,29,29,29,29,0,0,29,29,137,137,58.0418,58.0418,78.9582,78.9582,58.0418,58.0418,70,70,70,70,0,0,70,70,89,89,22.0168,22.0168,66.9831,66.9831,22.0168,22.0168,88,88,88,88,0,0,88,88,118,118,88.0674,88.0674,29.9326,29.9326,88.0674,88.0674,21,21,21,21,0,0,21,21,181,181,181,181,0,0,181,181,35,35,35,35,0,35,35,41,41,41,41,0,0,41,41,19,19,0,0,19,19,0,0,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"2006-07",1480,1616,0,1615.2949,1130,1130,0,11,11,11,0,0,11,11,42,42,42,0,0,42,42,0,9,9,9,0,0,9,9,6,6,6,0,0,6,6,44,44,44,44,0,0,44,44,11,11,11,11,0,0,11,11,3,3,3,3,0,0,3,3,26,26,26,26,0,0,26,26,26,26,26,26,0,0,26,26,40,40,40,40,0,0,40,40,7,7,7,7,0,0,7,7,31,31,31,31,0,0,30.8237,30.8237,20,20,20,20,0,0,20,20,18,18,18,18,0,0,18,18,15,15,15,15,0,0,15,15,19,19,19,19,0,0,19,19,4,4,4,4,0,0,4,4,51,51,51,51,0,0,51,51,7,7,7,7,0,7,7,9,9,9,9,0,0,9,9,5,5,5,5,0,0,5,5,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"2006-08",1074,998.7774,158.3426,935.7498,1005.6001,1005.6001,0,7,7.304,7.304,0,0,7,7,21,21,21,0,0,21,21,0,6,6,6,0,0,6,6,5,5.15,5.15,0,0,5,5,27,27,27,27,0,0,27,27,9,9,9.194,9.194,0,0,9,9,2,2,2,2,0,0,2,2,18,18,18,18,0,0,18,18,24,24,24.608,24.608,0,0,24,24,19,19,19,19,0,0,19,19,6,6,6,6,0,0,6,6,32,32,0,0,32,32,0,0,12,12,12,12,0,0,12,12,17,17,17.024,17.024,0,0,17,17,10,10,10,10,0,0,10,10,18,18,10.4144,10.4144,7.5856,7.5856,0.9374,0.9374,4,4,4,4,0,0,2,2,36,36,36,36,0,0,36,36,5,5,5,5,0,5,5,6,6,6,6,0,0,3,3,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"2006-09",1056.258,1167.2451,0,1128,839.72,839.72,0,9,9.248,9.248,0,0,9,9,11,11,11,0,0,11,11,5,5,5.15,5.15,0,0,5,5,5,5.15,5.15,0,0,5,5,35,35,50.3226,35,0,0,35,35,10,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,20,20,20,20,0,0,20,20,25,26.129,26.05,26.05,0,0,25,25,16,16,16,16,0,0,16,16,4,4,4,4,0,0,4,4,32,32,32,32,0,0,32,32,13,13,13,13,0,0,13,13,16,16,16.552,16.552,0,0,16,16,11,11,11,11,0,0,11,11,11,23,23,23,0,0,23,23,2,2,2,2,0,0,2,2,33,33,33,33,0,0,33,33,3,3,3,3,0,3,3,7,7,7,7,0,0,7,7,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"2006-10",16,16,0,16,590.9201,590.9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"2006-11",8,0,0,0,165.352,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.516,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"2006-12",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
