"Date","40_AGG_IrrigDemand","40_AGG_IrrigSupply","40_AGG_IrrigShortage","40_AGG_IrrigSupDirectFlow","40_AGG_MunDemand","40_AGG_MunSupply","40_AGG_MunShortage","4000820_D_IrrigDemand","4000820_D_IrrigSupply","4000820_D_IrrigShortage","4000820_D_IrrigSupDirectFlow","4000751_I_IrrigDemand","4000751_I_IrrigSupply","4000751_I_IrrigShortage","4000751_I_IrrigSupDirectFlow","4000701_D_IrrigDemand","4000701_D_IrrigSupply","4000701_D_IrrigShortage","4000701_D_IrrigSupDirectFlow","4000703_D_IrrigDemand","4000703_D_IrrigSupply","4000703_D_IrrigShortage","4000703_D_IrrigSupDirectFlow","40_ADG019_IrrigDemand","40_ADG020_IrrigDemand","40_ADG021_IrrigDemand","40_ADG022_IrrigDemand","40_ADG023_IrrigDemand","40_ADG024_IrrigDemand","40_ADG025_IrrigDemand","40_ADG026_IrrigDemand","40_ADG027_IrrigDemand","40_ADG028_IrrigDemand","40_ADG029_IrrigDemand","40_ADG030_IrrigDemand","40_ADG039_IrrigDemand","40_ADG019_IrrigSupply","40_ADG020_IrrigSupply","40_ADG021_IrrigSupply","40_ADG022_IrrigSupply","40_ADG023_IrrigSupply","40_ADG024_IrrigSupply","40_ADG025_IrrigSupply","40_ADG026_IrrigSupply","40_ADG027_IrrigSupply","40_ADG028_IrrigSupply","40_ADG029_IrrigSupply","40_ADG030_IrrigSupply","40_ADG039_IrrigSupply","40_ADG019_IrrigShortage","40_ADG020_IrrigShortage","40_ADG021_IrrigShortage","40_ADG022_IrrigShortage","40_ADG023_IrrigShortage","40_ADG024_IrrigShortage","40_ADG025_IrrigShortage","40_ADG026_IrrigShortage","40_ADG027_IrrigShortage","40_ADG028_IrrigShortage","40_ADG029_IrrigShortage","40_ADG030_IrrigShortage","40_ADG039_IrrigShortage","40_ADG019_IrrigSupDirectFlow","40_ADG020_IrrigSupDirectFlow","40_ADG021_IrrigSupDirectFlow","40_ADG022_IrrigSupDirectFlow","40_ADG023_IrrigSupDirectFlow","40_ADG024_IrrigSupDirectFlow","40_ADG025_IrrigSupDirectFlow","40_ADG026_IrrigSupDirectFlow","40_ADG027_IrrigSupDirectFlow","40_ADG028_IrrigSupDirectFlow","40_ADG029_IrrigSupDirectFlow","40_ADG030_IrrigSupDirectFlow","40_ADG039_IrrigSupDirectFlow","4000549_I_IrrigDemand","4000549_I_IrrigSupply","4000549_I_IrrigShortage","4000549_I_IrrigSupDirectFlow","4000891_D_IrrigDemand","4000891_D_IrrigSupply","4000891_D_IrrigShortage","4000891_D_IrrigSupDirectFlow","4000944_D_IrrigDemand","4000944_D_IrrigSupply","4000944_D_IrrigShortage","4000944_D_IrrigSupDirectFlow","4001166_D_IrrigDemand","4001166_D_IrrigSupply","4001166_D_IrrigShortage","4001166_D_IrrigSupDirectFlow","4001437_D_IrrigDemand","4001437_D_IrrigSupply","4001437_D_IrrigShortage","4001437_D_IrrigSupDirectFlow","4000753_D_IrrigDemand","4000753_D_IrrigSupply","4000753_D_IrrigShortage","4000753_D_IrrigSupDirectFlow"
"2007-01",1154,808.6428,345.3572,808.6428,NA,NA,NA,0,0,0,0,0,0,0,0,511,165.6428,345.3572,165.6428,0,0,0,0,0,0,0,123,0,123,0,123,2,108,0,164,0,0,0,0,123,0,123,0,123,2,108,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,123,0,123,2,108,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-02",991,739,252,739,NA,NA,NA,0,0,0,0,0,0,0,0,402,150,252,150,0,0,0,0,0,0,0,111,0,111,0,111,1,114,0,141,0,0,0,0,111,0,111,0,111,1,114,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,111,0,111,1,114,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-03",1959,1351.0015,608,1264.7716,NA,NA,NA,68,68,0,38.7716,57,57,0,0,650,50,600,50,8,0,8,0,0,0,0,123,0,123,0,136,86,95,0,294,68,0,0,0,123,0,123,0,136,86,95,0,294,68.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,123,0,136,86,95,0,294,68,0,0,0,0,54,54,0,54,190,190,0,190,0,0,0,0,0,0,0,0,7,7,0,7
"2007-04",16473.9999,16429.021,44.99,11509.0588,NA,NA,NA,1703,1703,0,310.4312,598.9999,598.9999,0,0,660,649.01,10.99,649.01,45,45,0,45,0,226,308,136,21,241,33,718,711.9999,1163,279,1794,456,0,226,308,136,21,241,33,718,711.9999,1163,279,1794,456.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,308,136,21,241,33,718,711.9999,1163,279,1794,456,1896,1896.0001,0,0,2152,2152,0,2152,3146,3146,0,2113.6177,34,0,34,0,58,58,0,58,94,94,0,94
"2007-05",42756.9984,41017.4341,1739.5932,31191.3332,NA,NA,NA,2058.9998,2059,0,747.787,1113.0001,882.36,230.64,0,1164,307.4425,856.5575,307.4425,185,3.5,181.5,0,52,1774,1042,1955,424,1210,989.9999,2925.9998,2012.9999,3910,1090.9999,3811.9998,1570,52,1398.1096,1042,1955,424,1210,989.9999,2926,1983.9949,3910,1090.9999,3811.9998,1570.0282,0,375.8904,0,0,0,0,0,0,29.005,0,0,0,0,52,1285.1096,1042,1955,424,1210,989.9999,2926,1983.9949,3910,1090.9999,3811.9998,1570,4197.9995,4197.9995,0,0,4035.9998,4035.9998,0,4035.9998,6493,6493,2e-04,3174.9998,66,0,66,0,258,258,0,258,416,416.0001,0,416.0001
"2007-06",47867.0009,41068.2478,6798.8091,24882.7645,NA,NA,NA,2106,2106,0,550.9007,1208,1030.9485,177.0516,0,1184,373.7625,810.2375,297.525,197,0,197,0,77,2760,994.0001,2177,658,1892,1552,2997,1682.0001,4122.0005,1392,3776,2314.0002,77,1243.6545,994.0001,2177,658,1892,627.4815,2997,1240.9497,2617.8049,1244.3385,3066.2927,2314.0557,0,1516.3455,0,0,0,0,924.5186,0,441.0503,1504.1953,147.6614,709.7074,0,77,1243.6545,994.0001,2177,658,1892,590.8846,2997,799.8995,1784.6525,1096.6771,3066.2927,2314.0002,6470,6353.6816,116.319,0,3749,3749,0,3749,5711,5711,0,0,158,0,158,0,267,267,0,267,424,327.2775,96.7225,327.2775
"2007-07",45779.0011,25388.6144,20390.4571,19939.9467,NA,NA,NA,1805,1805,1e-04,512.3887,1435.9999,994.3329,441.667,0,993,316.7482,676.2518,263.495,154,0,154,0,36,2512,652,1922,598,1744,1424,2986.0002,1940,3846.0002,1294,3508,2204,36,106.4235,570.7631,1922,297.6513,1744,0,2986.0005,460.4094,1753.9084,238.8196,3336.1533,2204.0706,0,2405.5767,81.2369,0,300.3488,0,1424,0,1479.5906,2092.0916,1055.1804,171.8466,0,36,106.4235,489.5262,1922,287.1513,1744,0,2986.0002,429.0696,1753.9084,152.481,3168.5024,2204,7706,448.0602,7257.9399,0,3411.0002,3411.0002,0,3411.0002,4996.0005,2283.2732,2712.7268,0,138,0,138,0,180,180,0,180,294,294,0,294
"2007-08",33467.9995,16710.2191,16757.8304,14491.5367,NA,NA,NA,1513.9999,929.9875,584.0125,457.457,1058,882.36,175.64,0,865,307.4425,557.5575,307.4425,114,0,114,0,18,1302,591,996,310,941,750,2176,1397.9999,2307,692,2842.9998,1867,18,385.3341,315.6501,713.2097,262.8344,941,0,2176,767.2256,943.8485,0,2050.7141,1867.05,0,916.6658,275.3499,282.7903,47.1656,0,750,0,630.7744,1363.1515,692,792.2856,0,18,385.3341,293.3001,430.4195,262.8344,941,0,2176,767.2256,943.8485,0,1551.6752,1867,5702,0,5702,0,3972.9998,3972.9998,0,3972.9998,3630.0002,0,3630.0002,0,102,0,102,0,117,117,0,117,202,59.5627,142.4373,0
"2007-09",20843.0003,14843.8738,6005.1444,13886.9265,NA,NA,NA,687,404.1387,282.8613,382.4367,590.9999,590.9999,0,0,765,297.525,467.475,297.525,50,0,50,0,0,784,321,600,186,566,444,1579,821,1589,390,2491.0002,1339,6,184.3188,283.8389,567.7725,157.6496,566.0001,0,1579.0001,728.742,1303.8701,390,2491.0002,1339.0178,0,599.6812,37.1611,32.2275,28.3504,0,444,0,92.258,285.1299,0,0,0,0,184.3188,283.8389,535.545,157.6496,566.0001,0,1579.0001,728.742,1303.8701,390,2491.0002,1339,2430,0,2430,0,3463,3463,0,3463,1518.0001,306,1212,0,44,0,44,0,60,60,0,60,125,125,0,125
"2007-10",16022,13045.2724,2978.6251,12250.3117,NA,NA,NA,585,461.0139,123.9861,314.8213,488,488,0,0,833,307.4425,525.5575,307.4425,30,0,30,0,0,690,267,528,164,468,385,1166,531,1261.9999,328,1966.0001,807,1.89,253.4706,267,528,164,468,385,1166,531,978.5703,328,1966.0002,807.0074,0,436.5294,0,0,0,0,0,0,0,283.4297,0,0,0,0,253.4706,267,528,164,468,385,1166,531,975.5369,328,1966.0002,807,1426,0,1426,0,3223,3223,0,3223,806,678.8776,127.1224,523.0402,26,0,26,0,11,11,0,11,32,32,0,32
"2007-11",2046.9999,1755.1352,291.865,1746.135,NA,NA,NA,25,25,0,25,9,9,0,0,534.9999,243.135,291.865,243.135,0,0,0,0,0,0,0,119,0,86,0,179,56,294,0,334,21,0,0,0,119,0,86,0,179,56,294,0,334,21.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,86,0,179,56,294,0,334,21,0,0,0,0,300,300,0,300,89,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0
"2007-12",1125,1125,0,1125,NA,NA,NA,0,0,0,0,0,0,0,0,314,314,0,314,0,0,0,0,0,0,0,123,0,89,0,184,3,205,0,115,0,0,0,0,123,0,89,0,184,3,205,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,89,0,184,3,205,0,115,0,0,0,0,0,0,0,0,0,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0
"2008-01",1093,940,153,940,NA,NA,NA,0,0,0,0,0,0,0,0,314,161,153,161,0,0,0,0,0,0,0,123,0,82,0,184,3,163,0,132,0,0,0,0,123,0,82,0,184,3,163,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,82,0,184,3,163,0,132,0,0,0,0,0,0,0,0,0,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0
"2008-02",946,738,208,738,NA,NA,NA,0,0,0,0,0,0,0,0,294,86,208,86,0,0,0,0,0,0,0,115,0,81,0,173,4,83,0,105,5,0,0,0,115,0,81,0,173,4,83,0,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,81,0,173,4,83,0,105,5,0,0,0,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0
"2008-03",1123,862,261,823.9192,NA,NA,NA,0,0,0,0,0,0,0,0,314,53,261,53,0,0,0,0,0,0,0,123,0,92,0,184,11,92,0,199,16,0,0,0,123,0,92,0,184,11,92,0,199,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,92,0,184,11,92,0,199,16,0,0,0,0,0,0,0,0,92,92,0,53.9192,0,0,0,0,0,0,0,0,0,0,0,0
"2008-04",9683,9661.0056,22,7216.0991,NA,NA,NA,1042,1042,0,350.0991,581,581,0,0,410,410,0,410,29,29,0,29,18,25,6,121,0,159,32,428,395,909,182,1003,233,18,25,6,121,0,159,32,428,395,909,182,1003,233.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,6,121,0,159,32,428,395,909,182,1003,233,1172,1172,0,0,1765,1765,0,1765,1031,1031,0,1031,22,0,22,0,17,17,0,17,103,103,0,103
"2008-05",37920,37714.6089,205.4134,28055.7891,NA,NA,NA,2382.0002,2382.0002,0,1020.6305,913,913,0,0,955,955.0001,0,955.0001,150,150,0,150,54,1626,621,1244,388,1106,900,1972,1598.0001,3492,1283,3937.0002,1218.9999,54,1420.5867,621,1244,388,1106,900.0001,1972,1598.0001,3492,1283,3937.0002,1219.022,0,205.4134,0,0,0,0,0,0,0,0,0,0,0,54,1408.0867,621,1244,388,1106,900.0001,1972,1598.0001,3492,1283,3937.0002,1218.9999,5170.9995,5170.9995,0,0,3717,3717,0,3717,4385,4385,0,2184.0715,54,54,0,54,200,200,0,200,553,553,0,553
"2008-06",50148.9989,48328.5811,1820.465,35887.0481,NA,NA,NA,1996,1996,1e-04,1179.1852,1058,1058,0,0,1037,1037.0001,0,1037.0001,170,170,0,170,73,2589.9998,935,2740,709,1772.0001,1450.0001,3423,2043,4453,1355.9999,3781,2229,73,1362.6646,934.9999,2740,709,1772.0001,1135.449,3423.0002,1764.4216,4453,1355.9999,3781,2229.0466,0,1227.3354,1e-04,0,0,0,314.551,0,278.5782,0,0,0,0,73,1362.6646,934.9999,2740,709,1772.0001,1099.6523,3423.0002,1764.4216,4453,1355.9999,3781,2229,6068,6068,0,0,3867.9995,3867.9995,0,3867.9995,7431.9995,7431.9995,2e-04,2969.1245,139,139,0,139,244,244,0,244,583,583,0,583
"2008-07",47274.0005,42382.0554,4892.0135,27040.0112,NA,NA,NA,1795.0001,1795,1e-04,655.8221,1390,1136.1801,253.82,0,959,412.7212,546.2788,307.4425,150,51.9489,98.0511,0,36,2526,656,2399,601.9999,1748,1438,3492,1932,4414,1306,3427,2119,36,536.4256,655.9999,2399,332.6513,1748,584.5093,3492.0002,1138.5652,4414,1306,3427.0002,2119.0679,0,1989.5743,1e-04,0,269.3487,0,853.4905,0,793.4348,0,0,0,0,36,536.4256,655.9999,2399,287.1513,1748,584.5093,3492,666.1752,4414,1306,3427.0002,2119,7472.0005,7472.0005,0,0,3828,3828,0,3828,4900,4900,0,0,132,43.985,88.015,24.485,239,239,0,239,314,314,0,314
"2008-08",39507.0002,30342.1436,9164.9134,23126.7082,NA,NA,NA,1731,1731,0,579.4875,1178,917.5646,260.4354,0,965,508.3876,456.6124,508.3876,128,0,128,0,22,1492,511,1142,356,1078.0001,864,3398.0002,1586.0001,3864.9998,796,3323,1898,22,276.9387,340.6501,1142,287.1513,1078.0001,275.0474,3398.0002,973.8315,3864.9995,796,3323,1898.057,0,1215.0613,170.3499,0,68.8487,0,588.9526,0,612.1685,2e-04,0,0,0,22,276.9387,293.3001,1142,287.1513,1078.0001,275.0474,3398.0002,973.8315,3864.9995,796,3323,1898,6368,2295.7603,4072.2395,0,4003,4003,0,4003,4290,2803.1912,1486.8088,0,114,8.564,105.436,8.564,133,133,0,133,266,266,0,266
"2008-09",29865.0001,20798.239,9074.6819,18054.0185,NA,NA,NA,1132,1132,0,535.8719,950,853.8968,96.1032,0,964.0001,297.525,666.475,297.525,81,0,81,0,0,1244,460,952,296,862,698,2453,948,2833,622,3150,1796,7.89,239.6393,302.9194,684.2675,277.8884,862,0,2453,664.6793,2832.9526,410.0441,3150,1796.0311,0,1004.3607,157.0806,267.7325,18.1116,0,698,0,283.3207,0.0472,211.9559,0,0,0,239.6393,283.8389,416.535,277.8884,862,0,2453,664.6793,2832.9526,198.0882,3150,1796,3872,0,3872,0,3769,3769,0,3769,2436,787.5056,1648.4944,0,70,0,70,0,100,100,0,100,177,177,0,177
"2008-10",20758.9999,14102.0761,6657.9344,12469.2087,NA,NA,NA,1046,1046,1e-04,528.3171,852,852,0,0,1083,306.7688,776.2312,306.7688,38,0,38,0,0,801.9999,260,614,192,624.9999,434,1487,694,1869,384,2626,1079,0,362.0476,260,522.2098,192,625,0,1487,658.826,1044.3574,69.8749,1871.9811,1079.0104,0,439.9524,0,91.7903,0,0,434,0,35.1739,824.6425,314.1251,754.019,0,0,362.0476,260,430.4195,192,625,0,1487,658.826,943.8485,0,1871.9811,1079,1858,0,1858,0,3669,3669,0,3669,1058,0,1058,0,34,0,34,0,11,11,0,11,44,45,0,44
"2008-11",2566,2290.0021,275.9984,2266.0016,NA,NA,NA,50,50,0,50,24,24,0,0,417,147.0016,269.9984,147.0016,6,0,6,0,0,0,0,87,0,98,56,150,133,206,25,320,50,0,0,0,87,0,98,56,150,133,206,25,320,50.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,98,56,150,133,206,25,320,50,0,0,0,0,700,700,0,700,238,238,0,238,0,0,0,0,0,0,0,0,6,6,0,6
"2008-12",1445,1212.3989,232.6011,1209.0942,NA,NA,NA,0,0,0,0,0,0,0,0,430,197.3989,232.6011,197.3989,0,0,0,0,0,0,0,92,0,126,58,0,4,333,0,152,4,0,0,0,92,0,126,58,0,4,333,0,152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,126,58,0,4,333,0,152,4,0,0,0,0,0,0,0,0,246,246,0,242.6953,0,0,0,0,0,0,0,0,0,0,0,0
"2009-01",1456,1184.0323,271.9677,1064.3476,NA,NA,NA,0,0,0,0,0,0,0,0,430,158.0323,271.9677,158.0323,0,0,0,0,0,0,0,92,0,126,58,0,3,325,0,176,0,0,0,0,92,0,126,58,0,3,325,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,126,58,0,3,325,0,176,0,0,0,0,0,0,0,0,0,246,246,0,126.3153,0,0,0,0,0,0,0,0,0,0,0,0
"2009-02",1291,1062.5478,228.4523,941.5949,NA,NA,NA,0,0,0,0,0,0,0,0,389,160.5478,228.4523,160.5478,0,0,0,0,0,0,0,83,0,114,52,0,4,292,0,130,5,0,0,0,83,0,114,52,0,4,292,0,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,114,52,0,4,292,0,130,5,0,0,0,0,0,0,0,0,222,222,0,101.0471,0,0,0,0,0,0,0,0,0,0,0,0
"2009-03",1466,1239.0006,227,1218,NA,NA,NA,26,26,0,26,21,21,0,0,430,205,225,205,2,0,2,0,0,0,0,92,0,126,58,51,32,125,0,209,26,0,0,0,92,0,126,58,51,32,125,0,209,26.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,126,58,51,32,125,0,209,26,0,0,0,0,20,20,0,20,246,246,0,246,0,0,0,0,0,0,0,0,2,2,0,2
"2009-04",13113.0002,13113.0113,0,9154.2961,NA,NA,NA,1725,1725,0,358.296,552,552,0,0,710,710,0,710,50,50,0,50,0,189,48,231,0,218,65,762.0001,512,833,157,1038.0001,456,0,189,48,231,0,218,65,762.0001,512,833,157,1038.0001,456.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,48,231,0,218,65,762.0001,512,833,157,1038.0001,456,2040,2040.0002,0,0,2063,2063,0,2063,1172,1172,0,1172,36,36,0,36,119,119,0,119,137,137,0,137
"2009-05",46269.0009,45901.9866,367.0454,34026.485,NA,NA,NA,2805,2805,0,1367.668,1200,1200,0,0,1255,1255,0,1255,200,200,0,200,90,1850.0001,759,2462,440,1264.0001,1032.0001,2922,1929,4418,1165,3538,1696,90,1482.955,758.9999,2462,440,1264.0001,1032,2922,1929,4418,1165,3538,1696.0305,0,367.045,1e-04,0,0,0,1e-04,0,0,0,0,0,0,90,1388.4551,758.9999,2462,440,1264.0001,1032,2922,1929,4418,1165,3538,1696,4532.0005,4532.001,0,0,3592,3592,0,3592,8029,8029,2e-04,3417.3618,125,125,0,125,456,456,0,456,510.0001,510.0001,0,510.0001
"2009-06",44198.0002,39960.0026,4238.0323,31638.8046,NA,NA,NA,2154.9998,2154.9998,1e-04,1068.968,785,785,0,0,716,297.525,418.475,297.525,118,39,79,0,58,2120,865,2405,581,1444,1180.0001,3583,1505,4388,1046,3181,2804,58,1243.6545,864.9999,2405,581,1444,1076.2742,3583.0002,1248.389,4388,1046,3181,2804.0339,0,876.3455,1e-04,0,0,0,103.7258,0,256.611,0,0,0,0,58,1243.6545,864.9999,2405,581,1444,980.6424,3583.0002,1248.389,4388,1046,3181,2804,3920.0002,3920.0002,0,0,3650,3650,0,3650,6701,4421.0996,2279.9009,2053.0994,263,39.0261,223.9739,11.5261,295,295,0,295,435,435,0,435
"2009-07",45578.001,39198.3571,6379.7094,23913.5121,NA,NA,NA,1853,1853,0,623.7223,1322.0001,1102.1801,219.82,0,915.0001,400.7213,514.2788,307.4425,142,12.9489,129.0511,0,36,2484,646,1900.0001,591.9999,1718,1404,2963.0002,1804,3778,1270,3232,3262,36,198.313,646,1900.0001,324.6513,1718,87.7039,2963.0002,998.7309,3460.6272,907.3422,3199.8079,3262.0652,0,2285.6868,0,0,267.3487,0,1316.2961,0,805.2692,317.3727,362.6578,32.1922,0,36,198.313,646,1900.0001,287.1513,1718,0,2963.0002,526.3407,3179.9331,705.8422,3168.5024,3262.0002,7112,7112.0005,0,0,3930,3930,0,3930,4624.0005,4624.0005,0,0,133,3.264,129.736,3.264,180,180,0,180,278,278,0,278
"2009-08",37499.0003,26355.7989,11143.2563,19918.3842,NA,NA,NA,1656.0001,1656.0001,0,561.8433,1172,951.5646,220.4354,0,961,343.6544,617.3455,307.4425,126,0,126,0,22,1568,533.9999,1200,374,1127,898,2420,1558,2739.9998,824,3288.0002,2496,22,271.5825,349.6501,1096.6472,287.1513,1127,0,2420.0002,760.1459,2739.9998,329.6973,3247.927,2496.0547,0,1296.4175,184.3499,103.3527,86.8487,0,898,0,797.8541,0,494.3026,40.0732,0,22,271.5825,293.3001,993.2946,287.1513,1127,0,2420,760.1459,2739.9998,329.6973,3247.927,2496,6340,1237.7893,5102.2109,0,3689,3689,0,3689,4022.0002,2955.6904,1066.3097,0,112,2.244,109.756,0,133,133,0,133,239,239,0,239
"2009-09",27874.0002,18948.9243,8932.9869,16524.5583,NA,NA,NA,997,997,0,507.1704,734,734,0,0,993.0001,343.0928,649.9072,343.0928,83,0,83,0,0,1248.0001,463,955.9999,298,858,702,2154,978.0001,2153,626,2523,1931,7.89,194.0611,303.9194,686.2675,277.8884,858,0,2154,575.9718,2153,626,2523,1931.0211,0,1053.9391,159.0806,269.7325,20.1117,0,702,0,402.0282,0,0,0,0,0,194.0611,283.8389,416.535,277.8884,858,0,2154,575.9718,2153,626,2523,1931,3996,0,3996,0,3416,3416,0,3416,2428,902.8123,1525.1877,0,72,0,72,0,100,100,0,100,165,165,0,165
"2009-10",17926.0001,14535.5462,3390.4598,13127.0183,NA,NA,NA,1142,1142,0,355.8934,438,438,0,0,750,300.5446,449.4554,300.5446,36,0,36,0,0,714,233,546,170,480,477,2274.9998,475,1360,336,2100,1040.0001,0,286.8778,233,546,170,480,395.7645,2274.9998,475,969.2637,296.9208,2000.9448,1040.0062,0,427.1222,0,0,0,0,81.2355,0,0,390.7362,39.0792,99.0552,0,0,286.8778,233,546,170,480,395.7645,2274.9998,475,943.8485,292.9208,2000.9448,1040.0001,1284.0001,0,1284.0001,0,3293,3293,0,3293,716,155,561,0,24,1.224,22.776,1.224,11,11,0,11,26,26,0,26
"2009-11",1202,794.0464,407.9536,794.0464,NA,NA,NA,0,0,0,0,0,0,0,0,572,164.0464,407.9536,164.0464,0,0,0,0,0,0,0,15,0,119,0,0,3,156,0,153,5,0,0,0,15,0,119,0,0,3,156,0,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,119,0,0,3,156,0,153,5,0,0,0,0,0,0,0,0,179,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0
"2009-12",1264,729.7973,534.2027,653.6314,NA,NA,NA,0,0,0,0,0,0,0,0,591,56.7973,534.2027,56.7973,0,0,0,0,0,0,0,15,0,123,0,0,3,181,0,167,0,0,0,0,15,0,123,0,0,3,181,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,123,0,0,3,181,0,167,0,0,0,0,0,0,0,0,0,184,184,0,107.8341,0,0,0,0,0,0,0,0,0,0,0,0
"2010-01",1138,706.5603,431.4397,531.4896,NA,NA,NA,0,0,0,0,0,0,0,0,591,159.5603,431.4397,159.5603,0,0,0,0,0,0,0,15,0,123,0,0,3,82,0,140,0,0,0,0,15,0,123,0,0,3,82,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,123,0,0,3,82,0,140,0,0,0,0,0,0,0,0,0,184,184,0,8.9293,0,0,0,0,0,0,0,0,0,0,0,0
"2010-02",978,570,408,403,NA,NA,NA,0,0,0,0,0,0,0,0,534,126,408,126,0,0,0,0,0,0,0,14,0,111,0,0,4,46,0,97,5,0,0,0,14,0,111,0,0,4,46,0,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,111,0,0,4,46,0,97,5,0,0,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-03",1078,659,419,475,NA,NA,NA,0,0,0,0,0,0,0,0,591,187,404,187,15,0,15,0,0,0,0,15,0,123,0,0,0,59,0,91,0,0,0,0,15,0,123,0,0,0,59,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,123,0,0,0,59,0,91,0,0,0,0,0,0,0,0,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-04",10864,10834.0082,30.0001,7709.9254,NA,NA,NA,1306,1306,1e-04,301.9254,496,496,0,0,570,570,0,570,40,40,0,40,4,101,175,15,7,232,87,598,459,808,203,889,643,4,101,175,15,7,232,87,598,459,808,203,889,643.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,175,15,7,232,87,598,459,808,203,889,643,1624,1624.0001,0,0,1310,1310,0,1310,1120,1120,0,1120,30,0,30,0,33,33,0,33,114,114,0,114
"2010-05",39195.9998,38009.41,1186.6135,29701.9896,NA,NA,NA,2417,2417.0002,0,1080.1029,961,961,0,0,1008.9999,771.74,237.26,771.74,160,160,0,160,48,1720,656,1822,410,1170,954.0001,1833,2069,3506,1380,3364,3022,48,1335.6095,655.9999,1822,410,1170,954.0001,1833,1567.0371,3506,1380,3364.0002,3022.0232,0,384.3903,1e-04,0,0,0,0,0,501.9629,0,0,0,0,48,1285.1096,655.9999,1822,410,1170,954.0001,1833,1567.0371,3506,1380,3364.0002,3022,3631.9998,3631.9998,0,0,3511,3511,0,3511,4608,4608,2e-04,2280.9998,63,0,63,0,315,315,0,315,566,566,0,566
"2010-06",45656.9999,41220.6372,4436.4132,30862.5057,NA,NA,NA,1890,1889.9999,1e-04,730.6672,1064,958.9484,105.0516,0,1037,345.7625,691.2375,297.525,173,51,122,0,69,2536,914,2585,604,1736,1423.9999,3368,1484,3923,1274,3523,2917,69,1243.6545,913.9999,2585,604,1736,1041.7041,3368,1375.499,3923,1274,3523,2917.05,0,1292.3455,1e-04,0,0,0,382.2959,0,108.501,0,0,0,0,69,1243.6545,913.9999,2585,604,1736,980.6424,3368,1266.998,3923,1274,3523,2917.0002,5688,5688.0005,0,0,3273,3273,0,3273,5405,3809.0183,1595.9816,1526.0183,139,0,139,0,252,252,0,252,379,379,0,379
"2010-07",42558.9999,34731.8904,7827.1737,22414.9946,NA,NA,NA,1653,1653,1e-04,586.5477,1319.9999,1066.333,253.667,0,915.0001,388.6957,526.3044,307.4425,142,0,142,0,34,2406.0002,624,1840,574.0001,1666,1360,2749.9998,1788,3668,1232,3210,2001.9999,34,125.6588,556.6257,1840,290.6513,1666,159.3018,2749.9998,856.5309,3667.9998,1232,3210,2002.064,0,2280.3413,67.3742,0,283.3487,0,1200.6982,0,931.4692,1e-04,0,0,0,34,125.6588,489.2515,1840,287.1513,1666,159.3018,2749.9998,492.6417,3667.9998,1232,3210,2001.9999,7090,5185.1504,1904.8496,0,3133,3133,0,3133,4594,4482.8794,111.1209,0,126,0,126,0,160,160,0,160,272,272,0,272
