"Date","43_AGG_IrrigDemand","43_AGG_IrrigSupply","43_AGG_IrrigShortage","43_AGG_IrrigSupDirectFlow","43_AGG_MunDemand","43_AGG_MunSupply","43_AGG_MunShortage","4300527_D_IrrigDemand","4300527_D_IrrigSupply","4300527_D_IrrigShortage","4300527_D_IrrigSupDirectFlow","4300537_D_IrrigDemand","4300537_D_IrrigSupply","4300537_D_IrrigShortage","4300537_D_IrrigSupDirectFlow","4300578_D_IrrigDemand","4300578_D_IrrigSupply","4300578_D_IrrigShortage","4300578_D_IrrigSupDirectFlow","43_ADW001_IrrigDemand","43_ADW002_IrrigDemand","43_ADW003_IrrigDemand","43_ADW004_IrrigDemand","43_ADW005_IrrigDemand","43_ADW006_IrrigDemand","43_ADW007_IrrigDemand","43_ADW008_IrrigDemand","43_ADW009_IrrigDemand","43_ADW010_IrrigDemand","43_ADW012_IrrigDemand","43_ADW013_IrrigDemand","43_ADW014_IrrigDemand","43_ADW015_IrrigDemand","43_ADW016_IrrigDemand","43_ADW001_IrrigSupply","43_ADW002_IrrigSupply","43_ADW003_IrrigSupply","43_ADW004_IrrigSupply","43_ADW005_IrrigSupply","43_ADW006_IrrigSupply","43_ADW007_IrrigSupply","43_ADW008_IrrigSupply","43_ADW009_IrrigSupply","43_ADW010_IrrigSupply","43_ADW012_IrrigSupply","43_ADW013_IrrigSupply","43_ADW014_IrrigSupply","43_ADW015_IrrigSupply","43_ADW016_IrrigSupply","43_ADW001_IrrigShortage","43_ADW002_IrrigShortage","43_ADW003_IrrigShortage","43_ADW004_IrrigShortage","43_ADW005_IrrigShortage","43_ADW006_IrrigShortage","43_ADW007_IrrigShortage","43_ADW008_IrrigShortage","43_ADW009_IrrigShortage","43_ADW010_IrrigShortage","43_ADW012_IrrigShortage","43_ADW013_IrrigShortage","43_ADW014_IrrigShortage","43_ADW015_IrrigShortage","43_ADW016_IrrigShortage","43_ADW001_IrrigSupDirectFlow","43_ADW002_IrrigSupDirectFlow","43_ADW003_IrrigSupDirectFlow","43_ADW004_IrrigSupDirectFlow","43_ADW005_IrrigSupDirectFlow","43_ADW006_IrrigSupDirectFlow","43_ADW007_IrrigSupDirectFlow","43_ADW008_IrrigSupDirectFlow","43_ADW009_IrrigSupDirectFlow","43_ADW010_IrrigSupDirectFlow","43_ADW012_IrrigSupDirectFlow","43_ADW013_IrrigSupDirectFlow","43_ADW014_IrrigSupDirectFlow","43_ADW015_IrrigSupDirectFlow","43_ADW016_IrrigSupDirectFlow","4300815_D_IrrigDemand","4300815_D_IrrigSupply","4300815_D_IrrigShortage","4300815_D_IrrigSupDirectFlow","4300819_D_IrrigDemand","4300819_D_IrrigSupply","4300819_D_IrrigShortage","4300819_D_IrrigSupDirectFlow","4300694_D_IrrigDemand","4300694_D_IrrigSupply","4300694_D_IrrigShortage","4300694_D_IrrigSupDirectFlow","4300564_MunDemand","4300564_MunSupply","4300564_MunShortage","4303633_F_MunDemand","4303633_F_MunSupply","4303633_F_MunShortage","4303633_O_MunDemand","4303633_O_MunSupply","4303633_O_MunShortage","4306045_MunDemand","4306045_MunSupply","4306045_MunShortage","43_OilDem_MunDemand","43_OilDem_MunSupply","43_OilDem_MunShortage","4302571_MunDemand","4302571_MunSupply","4302571_MunShortage","4304313_O_MunDemand","4304313_O_MunSupply","4304313_O_MunShortage","43_AMW001_MunDemand","43_AMW001_MunSupply","43_AMW001_MunShortage"
"2006-01",2755,2217.2111,537.7889,2217.2111,43625,23366.5039,20258.498,1414,876.2111,537.7889,876.2111,0,0,0,0,154,154,0,154,125,0,126,0,6,0,0,0,0,0,0,0,5,0,3,125,0,126,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,126,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,922,922,0,922,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,23213.5039,20258.498,0,0,0,92,92,0
"2006-02",2489,2003.4165,485.5834,2003.4165,39414,20365.5234,19048.4766,1277,791.4165,485.5834,791.4165,0,0,0,0,139,139,0,139,113,0,114,0,6,0,0,0,0,0,0,0,4,0,3,113,0,114,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,114,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,833,833,0,833,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,20216.5234,19048.4766,0,0,0,92,92,0
"2006-03",2803,2265.2111,537.7889,2265.2111,43625,27003.6387,16621.3613,1414,876.2111,537.7889,876.2111,0,0,0,0,154,154,0,154,125,0,126,1,50,0,0,0,0,3,0,0,5,0,3,125,0,126,1,50,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,126,1,50,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,922,922,0,922,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,26850.6387,16621.3613,0,0,0,92,92,0
"2006-04",11757.0001,11758.8067,0,11757.0001,42221.9961,42221.9961,0,1369,1369,0,1369,82,82,0,82,1100,1100,0,1100,123,30,275,600,1000.0001,167,325,117,400,308,386,937,654,67,323,123,31.8,275,600.0001,1000.0001,167,325,117,400,308,386,937,654,67,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,30,275,600.0001,1000.0001,167,325,117,400,308,386,937,654,67,323,100,100,0,100,1206,1206.0066,0,1206,2188,2188,0,2188,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"2006-05",29184.0001,28938.4834,250.9008,28933.0994,43634,43634,0,1466,1466,0,1466,320,320,0,320,1531,1531,0,1531,406,266,818,1233,1150,142,545.0001,207,882,1438,873,2225,1500,215,1307,406,271.36,818,1233.0001,1150,142,544.9786,167.2324,882,1226.8883,873,2225,1499.9999,215,1307.0001,0,0,0,0,0,0,0.0214,39.7676,0,211.1116,0,0,1e-04,0,0,406,266,818,1233.0001,1150,142,544.9786,167.2324,882,1226.8883,873,2225,1499.9999,215,1307.0001,200,200,0,200,5327,5327.0239,0,5327,7133,7133,0,7133,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"2006-06",42395.9994,39220.8262,3175.174,38997.0648,42232.9961,42232.9961,0,2776,1740.5212,1035.4788,1740.5212,1400,1400,0,1400,1384,1384,0,1384,1105,946,1833.0001,980.0001,910,120,439,224,1096.0001,1777,852,1756,1157.0001,249,2470,1105.0001,946,1833.0001,980.0001,910.0001,120,231.9504,146.7446,506.7667,807.4857,852,1756,1157.0001,232.74,2470,0,0,0,0,0,0,207.0496,77.2554,589.2333,969.5144,0,0,0,16.26,0,1105.0001,946,1833.0001,980.0001,910.0001,120,154.713,119.01,458.1885,751.056,852,1756,1157.0001,219,2470,300,226.2685,73.7315,226.2685,8199.999,7993.3486,206.651,7993.3071,12422,12422,0,12422,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"2006-07",32545,28629.6006,4036.5238,28361.0458,43635,30773.0332,12861.9688,2770,876.2111,1893.7887,876.2111,1400.0001,1400.0001,0,1400.0001,661.0001,694.06,0,661.0001,1106,886.0001,1481,765,530,77,267,198,944.0001,1418,632.0001,1543.0001,1130.9999,192,1563.0001,1106,886.0001,1481,810.9,560.8446,77,159.8701,135.5694,473.4614,620.3637,632.0001,1543.0001,1130.9998,203.32,1563.0002,0,0,0,0,0,0,107.1299,62.4306,470.5386,797.6362,0,0,1e-04,0,0,1106,886.0001,1481,765,530.0001,77,159.8701,122.977,473.4614,485.5732,632.0001,1543.0001,1130.9998,192,1563.0002,280,209.0609,70.9391,209.0609,6826,6191.9395,634.0605,6191.8921,7874.9995,7874.9995,0,7874.9995,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,30610.0332,12861.9688,0,0,0,92,92,0
"2006-08",19380.9995,18311.416,1134.1446,18246.8552,43635,24149.0215,19485.9805,1712,876.2111,835.7889,876.2111,500.0001,500.0001,0,500.0001,385,408.1,0,385,633,420,721,385,315,39,102,77,495,653.9999,308,1190,635,111,945,633,420,721.0001,408.1,333.3322,39,102,77,473.4614,377.1829,308,1190,635,111,945,0,0,0,0,0,0,0,0,21.5385,276.8171,0,0,0,0,0,633,420,721.0001,385,315,39,102,77,473.4614,377.1829,308,1190,635,111,945,94,94,0,94,4984.9995,4985.0283,0,4984.9995,4675,4675,0,4675,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,23986.0215,19485.9805,0,0,0,92,92,0
"2006-09",15432.0003,14706.2613,733.0238,14698.9764,42230.9961,24577.1855,17653.8125,1547.0001,847.9463,699.0538,847.9463,35,35,0,35,95,95,0,95,462,159,319,118,131,43,52,55,239,391,589,1107.9999,579.0001,60,560,462,159,319,125.28,131,43,52,55,239,357.03,589,1107.9999,579.0001,60,560,0,0,0,0,0,0,0,0,0,33.97,0,0,0,0,0,462,159,319,118,131,43,52,55,239,357.03,589,1107.9999,579.0001,60,560,50,50,0,50,2795.0002,2795.0051,0,2795.0002,6045,6045,0,6045,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,24416.1855,17653.8125,0,0,0,92,92,0
"2006-10",5132.9998,4410.2111,722.7888,4410.2111,43643,35945.0625,7697.9404,1598.9999,876.2111,722.7888,876.2111,0,0,0,0,200,200,0,200,387,17,80,15,45,71,7,18,80,67,225,249,2,18,306,387,17,80,15,45,71,7,18,80,67,225,249,2,18,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,17,80,15,45,71,7,18,80,67,225,249,2,18,306,0,0,0,0,359,359,0,359,1388,1388,0,1388,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,35774.0625,7697.9404,0,0,0,92,92,0
"2006-11",2591,2276.9463,314.0538,2276.9463,42217.9961,26427.498,15790.501,1162,847.9463,314.0538,847.9463,0,0,0,0,162,162,0,162,208,0,25,19,2,1,0,0,0,0,0,0,5,4,65,208,0,25,19,2,1,0,0,0,0,0,0,5,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,25,19,2,1,0,0,0,0,0,0,5,4,65,0,0,0,0,16,16,0,16,922,922,0,922,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,26279.498,15790.501,0,0,0,92,92,0
"2006-12",2012,1873.2111,138.7889,1873.2111,43625,23081.8281,20543.1738,1015,876.2111,138.7889,876.2111,0,0,0,0,31,31,0,31,157,0,17,0,0,0,0,0,0,0,0,0,5,0,3,157,0,17,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,17,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,784,784,0,784,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,22928.8281,20543.1738,0,0,0,92,92,0
"2007-01",1898,1759.2111,138.7889,1759.2111,43625,21944.1699,21680.832,1015,876.2111,138.7889,876.2111,0,0,0,0,31,31,0,31,157,0,17,0,0,0,0,0,24,0,0,0,5,0,3,157,0,17,0,0,0,0,0,24,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,17,0,0,0,0,0,24,0,0,0,5,0,3,0,0,0,0,0,0,0,0,646,646,0,646,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,21791.1699,21680.832,0,0,0,92,92,0
"2007-02",1748,1623.4165,124.5835,1623.4165,39414,21376.6387,18037.3633,916,791.4165,124.5835,791.4165,0,0,0,0,28,28,0,28,142,0,16,0,0,0,0,0,56,0,0,0,4,0,3,142,0,16,0,0,0,0,0,56,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,16,0,0,0,0,0,56,0,0,0,4,0,3,0,0,0,0,0,0,0,0,583,583,0,583,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,21227.6387,18037.3633,0,0,0,92,92,0
"2007-03",2062,1923.2111,138.7889,1923.2111,43625,34994.168,8630.833,1015,876.2111,138.7889,876.2111,0,0,0,0,72,72,0,72,158,0,17,58,0,17,11,0,54,0,0,6,5,0,3,158,0,17,58,0,17,11,0,54,0,0,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,17,58,0,17,11,0,54,0,0,6,5,0,3,0,0,0,0,0,0,0,0,646,646,0,646,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,34841.168,8630.833,0,0,0,92,92,0
"2007-04",7447,7449.4,0,7447,42221.9961,42221.9961,0,982,982,0,982,0,0,0,0,348,348,0,348,162,40,363,800,90,53,450,167,517,408,62,718,212,103,423,162,42.4,363,800.0001,90,53,450,167,517,408,62,718,212,103,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,40,363,800.0001,90,53,450,167,517,408,62,718,212,103,423,18,18,0,18,1031,1031,0,1031,500,500,0,500,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"2007-05",30039.9997,29094.7038,949.6708,29087.6591,43634,43634,0,1287,1287,0,1287,195,195,0,195,1473.0001,1473.0001,0,1473.0001,752,216,668,1130.9999,636,83,445,169,717.9999,1176,769,1815.0001,1850.0001,162,1116,752,220.36,668.0001,1131,636,83,162.5402,122.977,473.4614,799.3505,769,1815.0001,1850.0001,162,1116.0001,0,0,0,0,0,0,282.4597,46.023,244.5386,376.6495,0,0,0,0,0,752,216,668.0001,1131,636,83,159.8701,122.977,473.4614,799.3505,769,1815.0001,1850.0001,162,1116.0001,125,125,0,125,7200.9995,7201.0142,0,7200.9995,8053,8053,0,8053,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"2007-06",34563.0001,32774.3325,1788.6956,32698.9428,42232.9961,42232.9961,0,1661.9999,1661.9999,0,1661.9999,913,589,324,589,900,900,0,900,1192,796.0001,1547.0001,756.9999,594,76,371,188,922,1496,556.0001,1280,1010.0001,208,2043,1192.0001,796.0001,1547.0001,757,594.0001,76,212.168,131.7446,459.7667,717.3083,556.0001,1280,1009.9999,208,2043.0002,0,0,0,0,0,0,158.832,56.2554,462.2333,778.6917,0,0,1e-04,0,0,1192.0001,796.0001,1547.0001,757,594.0001,76,154.713,119.01,458.1885,713.7138,556.0001,1280,1009.9999,208,2043.0002,211,202.317,8.683,202.317,6757,6757.0273,0,6757,11084,11084,0,11084,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"2007-07",31857,28918.8753,3056.0691,28574.4046,43635,16306.292,27328.7109,1749.9999,876.2111,873.7888,876.2111,1356,1105,251,1105,637,669.02,0,637,1100,886.0001,1475,752,512,75,265,198,941,1414,610,1844,1830.0001,190,1550,1100.0001,886.0001,1475,796.92,541.603,75,176.9824,135.5694,473.4614,565.7082,610,1844,1830.0001,201.4,1550.0001,0,0,0,0,0,0,88.0176,62.4306,467.5386,848.2918,0,0,0,0,0,1100.0001,886.0001,1475,752,512.0001,75,159.8701,122.977,473.4614,368.931,610,1844,1830.0001,190,1550.0001,270,209.0609,60.9391,209.0609,6596,6191.938,404.0626,6191.8921,7606,7606.0005,0,7606.0005,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,16143.292,27328.7109,0,0,0,92,92,0
"2007-08",19968.9999,19696.7268,339.3504,19629.6495,43635,18297.4453,25337.5566,1188.9999,876.2111,312.7888,876.2111,527,527,0,527,405,429.3,0,405,729,425,995,397,332,41,103,123,500.0001,662,348,1298,1158,113,932.9999,729,425,995,420.62,351.1275,41,103,122.977,473.4614,662,348.0001,1298,1158,113,932.9999,0,0,0,0,0,0,0,0.023,26.5386,0,0,0,0,0,0,729,425,995,397,332,41,103,122.977,473.4614,662,348,1298,1158,113,932.9999,101,101,0,101,4671,4671.0298,0,4671,4919,4919,0,4919,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,18134.4453,25337.5566,0,0,0,92,92,0
"2007-09",15734,15581.4739,159.0537,15574.9463,42230.9961,20765.6094,21465.3906,1007,847.9463,159.0537,847.9463,54,54,0,54,129,129,0,129,549,218,690,112,135,16,57,67,252,577,327,513,1118,63,553,549,218,690.0001,118.52,135,16,57,67,252,577,327,513,1118,63,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,218,690.0001,112,135,16,57,67,252,577,327,513,1118,63,553,185,185,0,185,3035,3035.0076,0,3035,6077,6077,0,6077,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,20604.6094,21465.3906,0,0,0,92,92,0
"2007-10",7139.0001,6856.2929,285.7888,6853.2112,43643,29022.416,14620.585,1162,876.2111,285.7888,876.2111,13,13,0,13,199,199,0,199,502,97,385,48,37,14,45,82,290,250,44,86,552,71,222,502,97,385,51.08,37,14,45,82,290,250,44,86,552,71,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,97,385,48,37,14,45,82,290,250,44,86,552,71,222,100,100,0,100,1100,1100.0017,0,1100,1840,1840,0,1840,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,28851.416,14620.585,0,0,0,92,92,0
"2007-11",2475,2221.9463,253.0538,2221.9463,42217.9961,23033.707,19184.2891,1101,847.9463,253.0538,847.9463,0,0,0,0,188,188,0,188,251,0,314,0,27,0,3,0,0,0,15,0,2,0,3,251,0,314,0,27,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,314,0,27,0,3,0,0,0,15,0,2,0,3,0,0,0,0,184,184,0,184,387,387,0,387,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,22885.707,19184.2891,0,0,0,92,92,0
"2007-12",2135,1873.2111,261.7889,1873.2111,43625,21014.2734,22610.7266,1138,876.2111,261.7889,876.2111,0,0,0,0,92,92,0,92,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,400,400,0,400,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,20861.2734,22610.7266,0,0,0,92,92,0
"2008-01",2135,1873.2111,261.7889,1873.2111,43625,20356.4102,23268.5918,1138,876.2111,261.7889,876.2111,0,0,0,0,92,92,0,92,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,325,0,0,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,400,400,0,400,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,20203.4102,23268.5918,0,0,0,92,92,0
"2008-02",1997,1724.4165,272.5835,1724.4165,39414,20182.5195,19231.4805,1064,791.4165,272.5835,791.4165,0,0,0,0,86,86,0,86,147,0,304,0,0,0,3,0,0,0,14,0,2,0,3,147,0,304,0,0,0,3,0,0,0,14,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,304,0,0,0,3,0,0,0,14,0,2,0,3,0,0,0,0,0,0,0,0,374,374,0,374,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,20033.5195,19231.4805,0,0,0,92,92,0
"2008-03",2149,1887.2111,261.7889,1887.2111,43625,26071.6309,17553.3711,1138,876.2111,261.7889,876.2111,0,0,0,0,92,92,0,92,157,0,325,0,14,0,3,0,0,0,15,0,2,0,3,157,0,325,0,14,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,325,0,14,0,3,0,0,0,15,0,2,0,3,0,0,0,0,0,0,0,0,400,400,0,400,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,25918.6309,17553.3711,0,0,0,92,92,0
"2008-04",2292,2038.9463,253.0538,2038.9463,42221.9961,35489.0273,6732.9741,1101,847.9463,253.0538,847.9463,0,0,0,0,89,89,0,89,152,0,314,32,122,0,6,1,68,0,15,0,2,0,3,152,0,314,32,122,0,6,1,68,0,15,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,314,32,122,0,6,1,68,0,15,0,2,0,3,0,0,0,0,0,0,0,0,387,387,0,387,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,35337.0273,6732.9741,0,0,0,92,92,0
"2008-05",16708.0002,16711.6668,0,16708.0004,43634,43634,0,1138,1138,0,1138,85,85,0,85,1322.0001,1322.0001,0,1322.0001,261,171,532,1276,716,36,473,149,568,1113.0001,768,1835,1870,129,800,261,174.66,532,1276.0001,716.0001,36,473,149,568,1113.0001,768,1835,1870,129,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,171,532,1276.0001,716.0001,36,473,149,568,1113.0001,768,1835,1870,129,800,232,232,0,232,1390,1390.0063,0,1390,1844,1844,0,1844,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"2008-06",37086.0001,36944.5478,141.4788,36944.5209,42232.9961,42232.9961,0,1882,1740.5212,141.4787,1740.5212,900,900,0,900,1914,1914,0,1914,879,767,1741,1584,668,101,387,180,889,1442,685,1443,1183,200,1974.0001,879,767,1741,1584.0001,668.0001,101,387,180,889,1442,685,1443,1182.9999,200,1974.0001,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,879,767,1741,1584.0001,668.0001,101,387,180,889,1442,685,1443,1182.9999,200,1974.0001,232,232,0,232,6722,6722.0264,0,6721.9995,11313,11313,0,11313,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"2008-07",32252.9998,31430.7617,878.1797,31370.9512,43635,43635,0,2376,1798.5387,577.4614,1798.5387,1267,1267,0,1267,939,939,0,939,1100,886.0001,1765,730,532,70,305,198,941,1414,686,1488,1457,190,2105.9998,1100.0001,886.0001,1765,773.8,532.6984,70,305,143.0004,941,1168.2815,686,1488,1456.9999,201.4,2105.9998,0,0,0,0,0,0,0,54.9996,0,245.7185,0,0,1e-04,0,0,1100.0001,886.0001,1765,730,532,70,305,139.1312,941,1168.2815,686,1488,1456.9999,190,2105.9998,250,250,0,250,6409,6409.043,0,6409,7144,7144,0,7144,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"2008-08",22701.0001,22496.6146,273.789,22427.2112,43635,28092.8301,15542.1719,1150,876.2111,273.7889,876.2111,527,527,0,527,410,434.6,0,410,725.0001,480,1124,420,333,41,204,138,568,1010.0001,326,1474,1560,127,1042,725.0001,480,1124,445.2,352.5737,41,204,138,568,1010.0001,326,1474,1559.9999,127,1042,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,725.0001,480,1124,420,333,41,204,138,568,1010.0001,326,1474,1559.9999,127,1042,108,108,0,108,5965,5965.0298,0,5965,4969,4969,0,4969,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,27929.8301,15542.1719,0,0,0,92,92,0
"2008-09",21005,20898.9774,126.0538,20878.9466,42230.9961,24081.1992,18149.8008,974,847.9463,126.0537,847.9463,78,78,0,78,152,160.92,0,152,437,156,694,185,253,26,143,81,348,845,445,1105,1337,88,833,437,156,694,196.1,253,26,143,81,348,845,445,1105,1336.9999,88,833,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,437,156,694,185,253,26,143,81,348,845,445,1105,1336.9999,88,833,232,232,0,232,5248,5248.0107,0,5248,7345,7345.0005,0,7345.0005,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,23920.1992,18149.8008,0,0,0,92,92,0
"2008-10",7610,7484.1934,129.7889,7480.2112,43643,27895.6914,15747.3105,1005.9999,876.2111,129.7889,876.2111,20,20,0,20,226,226,0,226,294,83,484,63,52,25,71,109,380,328,63,114,200,94,291,294,83,484,66.98,52,25,71,109,380,328,63,114,200,94,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,83,484,63,52,25,71,109,380,328,63,114,200,94,291,100,100,0,100,1540.0001,1540.0023,0,1540.0001,2067,2067,0,2067,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,27724.6914,15747.3105,0,0,0,92,92,0
"2008-11",2643,2597.9463,45.0537,2597.9463,42217.9961,27719.8965,14498.1025,893,847.9463,45.0537,847.9463,0,0,0,0,208,208,0,208,211,0,434,0,2,0,2,0,10,2,15,0,2,0,29,211,0,434,0,2,0,2,0,10,2,15,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,434,0,2,0,2,0,10,2,15,0,2,0,29,0,0,0,0,250,250,0,250,585,585,0,585,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,27571.8965,14498.1025,0,0,0,92,92,0
"2008-12",1979,1933.2111,45.7889,1933.2111,43625,26876.6152,16748.3867,922,876.2111,45.7889,876.2111,0,0,0,0,0,0,0,0,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,0,0,0,0,0,0,0,0,369,369,0,369,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,26723.6152,16748.3867,0,0,0,92,92,0
"2009-01",1979,1933.2111,45.7889,1933.2111,43625,26786.1875,16838.8145,922,876.2111,45.7889,876.2111,0,0,0,0,0,0,0,0,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,433,0,2,0,2,0,1,0,15,0,2,0,15,0,0,0,0,0,0,0,0,369,369,0,369,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,26633.1875,16838.8145,0,0,0,92,92,0
"2009-02",1791,1749.4165,41.5835,1749.4165,39414,23204.3086,16209.6914,833,791.4165,41.5835,791.4165,0,0,0,0,0,0,0,0,197,0,392,0,2,0,2,0,2,0,14,0,2,0,14,197,0,392,0,2,0,2,0,2,0,14,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,392,0,2,0,2,0,2,0,14,0,2,0,14,0,0,0,0,0,0,0,0,333,333,0,333,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,23055.3086,16209.6914,0,0,0,92,92,0
"2009-03",2002,1956.2111,45.7889,1956.2111,43625,25528.457,18096.5449,922,876.2111,45.7889,876.2111,0,0,0,0,0,0,0,0,218,0,433,1,2,0,18,0,6,0,16,0,2,0,15,218,0,433,1,2,0,18,0,6,0,16,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,433,1,2,0,18,0,6,0,16,0,2,0,15,0,0,0,0,0,0,0,0,369,369,0,369,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,25375.457,18096.5449,0,0,0,92,92,0
