"Date","62_AGG_IrrigDemand","62_AGG_IrrigSupply","62_AGG_IrrigShortage","62_AGG_IrrigSupDirectFlow","62_AGG_MunDemand","62_AGG_MunSupply","62_AGG_MunShortage","6200736_D_IrrigDemand","6200736_D_IrrigSupply","6200736_D_IrrigShortage","6200736_D_IrrigSupDirectFlow","6200560_I_IrrigDemand","6200560_I_IrrigSupply","6200560_I_IrrigShortage","6200560_I_IrrigSupDirectFlow","62_ADG013_IrrigDemand","62_ADG014_IrrigDemand","62_ADG015_IrrigDemand","62_ADG016_IrrigDemand","62_ADG017_IrrigDemand","62_ADG018_IrrigDemand","62_ADG013_IrrigSupply","62_ADG014_IrrigSupply","62_ADG015_IrrigSupply","62_ADG016_IrrigSupply","62_ADG017_IrrigSupply","62_ADG018_IrrigSupply","62_ADG013_IrrigShortage","62_ADG014_IrrigShortage","62_ADG015_IrrigShortage","62_ADG016_IrrigShortage","62_ADG017_IrrigShortage","62_ADG018_IrrigShortage","62_ADG013_IrrigSupDirectFlow","62_ADG014_IrrigSupDirectFlow","62_ADG015_IrrigSupDirectFlow","62_ADG016_IrrigSupDirectFlow","62_ADG017_IrrigSupDirectFlow","62_ADG018_IrrigSupDirectFlow","6200812_D_IrrigDemand","6200812_D_IrrigSupply","6200812_D_IrrigShortage","6200812_D_IrrigSupDirectFlow","62CSUB_M_MunDemand","62CSUB_M_MunSupply","62CSUB_M_MunShortage","62MSUB_M_MunDemand","62MSUB_M_MunSupply","62MSUB_M_MunShortage","62USUB_M_MunDemand","62USUB_M_MunSupply","62USUB_M_MunShortage","62_AMG001_MunDemand","62_AMG001_MunSupply","62_AMG001_MunShortage","62U_MY_MunDemand","62U_MY_MunSupply","62U_MY_MunShortage","62CSUB_I_MunDemand","62L_MY_MunDemand","62MSUB_I_MunDemand","62USUB_I_MunDemand","62CSUB_I_MunSupply","62L_MY_MunSupply","62MSUB_I_MunSupply","62USUB_I_MunSupply","62CSUB_I_MunShortage","62L_MY_MunShortage","62MSUB_I_MunShortage","62USUB_I_MunShortage"
"2011-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-04",14,14,0,14,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-05",13160.9998,11550.2275,1878.5188,10019.4779,128,122.977,5.023,60,60,0,60,1263,1506.946,0,0,1386,1927,1932,2732.9998,238,3468,1386.0001,1927,1932,2733,261.8,1589.4813,0,0,0,0,0,1878.5188,1386.0001,1927,1932,2733,238,1589.4778,154,154,0,154,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-06",36805.9995,32973.127,3951.791,26392.2036,128,119.01,8.99,515,515,0,515,6462,6580.918,0,0,5417.9995,6354,4029,6957,680.9999,5490,5417.9995,6353.9995,4029,6957.0005,680.9999,1538.2096,0,5e-04,0,0,0,3951.7905,5417.9995,6353.9995,4029,6957.0005,680.9999,1538.2042,900,899.9999,1e-04,899.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-07",31802.0002,29127.4205,3176.5178,22075.4785,128,128,0,386,386,0,386,6550,7051.9375,0,0,5100,4054.9998,4352,4904.0005,1085,4766,5100,4054.9998,4352,4904.001,1085,1589.4823,0,0,0,0,0,3176.5178,5100,4054.9998,4352,4904.001,1085,1589.4778,604,604,0,604,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-08",17767.9999,16031.3354,1930.5305,8583.4665,128,128,0,40,40,0,40,7254,7375.0659,0,0,1641,727.9999,2415,1300,1136,3154,1641.0001,800.7999,2415,1300,1136,1223.4695,0,0,0,0,0,1930.5305,1641.0001,727.9999,2415,1300,1136,1223.4664,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-09",10594,8971.2143,1735.5435,4828.454,128,127.9358,0.0642,141,140.9484,0.0516,140.9484,4030.0002,4032.958,0,0,524,574,1181,1093,584,2395.9998,576.4,631.4,1181,1093,584,660.5079,0,0,0,0,0,1735.4919,524,574,1181,1093,584,660.5056,71,71,0,71,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-10",4315.9999,4316.0039,0,3232.9999,128,128,0,102,102,0,102,1083,1083.0033,0,0,174,425,975,844,91,601.9999,174,425,975,844,91,602.0006,0,0,0,0,0,0,174,425,975,844,91,601.9999,20,20,0,20,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-11",0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-03",31,31,0,31,128,128,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-04",2172,2398.688,0,1862,128,119.01,8.99,20,20,0,20,310,492.2871,0,0,188,206,241,303,60,840,206.8,226.6,241,303,65,840.0009,0,0,0,0,0,0,188,206,241,303,60,840,4,4,0,4,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-05",17708.9999,15529.1808,2346.5186,11112.4778,128,122.977,5.023,150,150,0,150,4250,4390.0991,0,0,1545.9999,2155,2153,3053,266,3936,1546,2155,2153,3053,292.6,1589.4817,0,0,0,0,0,2346.5186,1546,2155,2153,3053,266,1589.4778,200,200,0,200,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-06",36464,24997.447,11606.6845,17001.9595,128,119.01,8.99,367,94.0179,272.9821,94.0179,7605,7745.1323,0,0,5791,4647,4307,6127,725.9999,5894,733.53,4359.6899,4307,6127,725.9999,864.6135,5057.4697,287.3098,0,0,0,5029.3862,483.1806,4359.6899,4307,6127,725.9999,864.6077,1000.0001,40.4634,959.5366,40.4634,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-07",27647.0002,17816.4305,10104.0866,11084.8634,128,122.977,5.023,271,97.1518,173.8482,97.1518,6450.0005,6723.5171,0,0,5040,2905,3669,3330.9998,646,4706,0,2659.1892,3669,3331,646,682.527,5040,245.8107,0,0,0,4023.4731,0,2659.1892,3669,3331,646,682.5224,629,8.0454,620.9546,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-08",16148.0004,13008.2958,3202.704,7741.5223,128,128,0,284,284,0,284,6281.0005,5203.771,1077.2291,0,1885.9999,655,2162,1163,801,2808,1885.9999,717.9999,2162,1163,801,682.525,0,0,0,0,0,2125.4749,1885.9999,655,2162,1163,801,682.5224,108,108,0,108,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-09",8760,5587.3964,3279.4034,3936.9869,128,119.01,8.99,259,94.0179,164.9821,94.0179,3059,1543.6075,1515.3923,0,468,512,1121,598,443,2128,514.8,563.2,1121,606.8,443,660.5076,0,0,0,0,0,1467.4923,468,512,1121,598,443,660.5056,172,40.4634,131.5366,40.4634,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-10",4606,4472.3391,133.6647,3639.3346,128,122.977,5.023,59,59,0,59,833,833.0038,0,0,477,687,992,537.9999,162,714,477,687,992,537.9999,162,682.5231,0,0,0,0,0,31.4769,477,687,992,537.9999,162,682.5224,144,41.8122,102.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-11",0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-12",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
