id,name,admin,str,on_off,dest_id,dest_ac,sou1_id,sou1_ac,sou2_id,sou2_ac,type,reuse_plan,div_type,opr_loss,limit,io_beg,io_end,reservoir_id
060554_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060554_CH.15,SmthGs_NBPL_BOU_O_2,3606.00005,1.,1,06BOULDER_O,1,060554_CH2     10,0,NA,0,28,NA,Diversion,-1,7,0,9999  Test,060554_CH2     10
060554_,CL.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060554_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060554_CH.21,SmthGsDitch_CHT1_Empty,3606.00020,0.,1,0600554,0,060554_CHT1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060554_CHT1
060554_CH.23,SmthGsDitch_CH1_Empty,3606.00020,0.,1,0600554,0,060554_CH1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060554_CH1
060554_CH.24,SmthGsDitch_CS1_Empty,3606.00020,0.,1,0600554,0,060554_CS1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060554_CS1
060554_CH.25,SmthGsDitch_CH2_Empty,3606.00020,0.,1,0600554,0,060554_CH2,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060554_CH2
060554_CH.26,SmthGsDitch_CS2_Empty,3606.00020,0.,1,0600554,0,060554_CS2,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060554_CS2
060542_CH.01,McCrty_CH_Rt1,4535.00000,0.,1,060542_CH1,1,0600542.01      3,9.2,NA,0,26,NA,Diversion         0,.0     0,.0,0,9999  Test,0600542.01      3-9.2
0.0,0.0 0.0 0.0 39.4 38.1 39.4 39.4 38.1 0,.0 0.0 0.0 194.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.06,McCrtyDitch_MSF_A,4535.00005,0.,1,0602125,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.07,McCrtyDitch_MSF_BU,4535.00004,0.,1,0602124_U,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.08,McCrtyDitch_MSF_BL,4535.00003,0.,1,0602124_L,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.09,McCrtyDitch_MSF_C,4535.00002,0.,1,0602100,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.10,McCrty_BkPL_BOU_I_2,4535.00004,1.,1,06BOULDER_I,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.11,McCrty_BkPL_BOU_O_2,4535.00004,1.,1,06BOULDER_O,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.12,McCrty_NBPL_BOU_I_2,4535.00005,1.,1,06BOULDER_I,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.13,McCrty_NBPL_BOU_O_2,4535.00005,1.,1,06BOULDER_O,1,060542_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060542_CH1     10
060542_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060542_CH.23,McCrtyDitch_CH1_Empty,4535.00020,0.,1,0600542,0,060542_CH1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060542_CH1
060530_CH.01,Harden_CH_Rt1,4535.00000,0.,1,060530_CH1,1,0600599.03      9,5,NA,0,26,NA,Diversion         0,.0     0,.0,0,9999  Test,0600599.03      9-5
0. 0. 0,. 0. 999.9 999.9 999.9 999.9 999.9 999.,9 0. 0. 9999.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.06,HardenDitch_MSF_A,4535.00005,0.,1,0602125,1,060530_CH1     10,0,NA,0,28,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.07,HardenDitch_MSF_BU,4535.00004,0.,1,0602124_U,1,060530_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.08,HardenDitch_MSF_BL,4535.00003,0.,1,0602124_L,1,060530_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.09,HardenDitch_MSF_C,4535.00002,0.,1,0602100,1,060530_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.10,HardenDitch_BOU_I_2,4535.00004,1.,1,06BOULDER_I,1,060530_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.11,HardenDitch_BOU_O_2,4535.00004,1.,1,06BOULDER_O,1,060530_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060530_CH1     10
060530_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060530_CH.23,HardenDitch_CH1_Empty,4535.00020,0.,1,0600902_C,0,060530_CH1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060530_CH1
060543_CH.01,NBFarm_CH_Rt1,4535.00000,0.,1,060543_CH1,1,0600543.01,9.2,NA,0,26,NA,Diversion         0,.0     0,.0,0,9999  Test,0600543.01-9.2
0. 0. 0.,21.0 76.0 73.0 75.0 75.0 73.0 0. 0. 0.,390.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.07,NBFarmDitch_Wshed,4535.00004,0.,1,06_WSHED,-2,060543_CH1,100,06543_B_RF,3,28,NA,Diversion         0,.0,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.08,NBFarmDitch_Barkr,4535.00004,0.,1,0604172,1,060543_CH1,100,06543_B_RF,3,28,NA,Diversion         0,.0,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.09,NBFarm_BkPL_BOU_I_1,4535.00005,1.,1,06BOULDER_I,1,060543_CH1,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.10,NBFarm_BkPL_BOU_O_1,4535.00005,1.,1,06BOULDER_O,1,060543_CH1,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.11,NBFarm_NBPL_BOU_I_1,4535.00006,1.,1,06BOULDER_I,1,060543_CH1,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.12,NBFarm_NBPL_BOU_O_1,4535.00006,1.,1,06BOULDER_O,1,060543_CH1,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH1-100
060543_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 21. 39. 48. 53. 48. 34. 0. 0. 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.25,NBFarmDitch_CH1_Empty,4535.00020,0.,1,0600543,0,060543_CH1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060543_CH1
060543_CH.02,NBFarm_CH_Rt2,4900.00000,0.,1,060543_CH2,1,0600543.02,3.9,NA,0,26,NA,Diversion         0,.0     0,.0,0,9999  Test,0600543.02-3.9
0. 0. 0.,8.0 123.0 146.0 148.0 73.0 25.0 0. 0.,0. 390.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.13,NBFarmDitch_Wshed,4900.00004,0.,1,06_WSHED,-2,060543_CH2,100,06543_B_RF,3,28,NA,Diversion         0,.0,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.14,NBFarmDitch_Barkr,4900.00004,0.,1,0604172,1,060543_CH2,100,06543_B_RF,3,28,NA,Diversion         0,.0,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.15,NBFarm_BkPL_BOU_I_2,4900.00005,1.,1,06BOULDER_I,1,060543_CH2,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.16,NBFarm_BkPL_BOU_O_2,4900.00005,1.,1,06BOULDER_O,1,060543_CH2,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.17,NBFarm_NBPL_BOU_I_2,4900.00006,1.,1,06BOULDER_I,1,060543_CH2,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.18,NBFarm_NBPL_BOU_O_2,4900.00006,1.,1,06BOULDER_O,1,060543_CH2,100,06543_B_RF,3,28,NA,Diversion,-1,5,0,9999  Test,060543_CH2-100
060543_,CH.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0. 0. 0,. 79.0 61.0 52.0 47.0 52.0 66.0 0. 0. 0,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060543_CH.26,NBFarmDitch_CH2_Empty,4900.00020,0.,1,0600543,0,060543_CH2,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060543_CH2
0604173_C.01,Baseline_to_Laf_I,8553.00015,1.,1,06LAFFYT_I,1,0604173,1,NA,0,27,NA,Diversion,-1     0,.0,0,9999  Test,0604173-1
0604173_C.02,Baseline_to_Laf_O,8553.00015,1.,1,06LAFFYT_O,1,0604173,1,NA,0,27,NA,Diversion,-1     0,.0,0,9999  Test,0604173-1
0604173_X.01,Baseline_to_Wshed_Lim,1.00000,0.,1,NA,1,064173_CH,1,0,0,47,NA,Diversion         0,.0,1,0,9999  Test,064173_CH-1
3074.4,2776.9  3074.4  2975.3  3074.4  2975.3,3074.4  3074.4,2975.3  30,74,.4  2975.3  3074.,NA,6198.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6198.9
0604173_X.02,Baseline_to_WShed_Ex,38350.00000,0.,1,06_WSHED,-2,0604173,2,0,0,28,NA,Diversion         0,.0,2,0,9999  Test,0604173-2
0604173,_X.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0604173_X.03,Baseline_to_Barkr_Ex,38350.00000,0.,1,0604172,-2,0604173,2,0,0,28,NA,Diversion         0,.0,2,0,9999  Test,0604173-2
0604173,_X.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0604173RF.01,CBT_LafRF_LowBo,38350.00050,0.,1,06538_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
0604173RF.02,CBT_LafRF_LeynC,38350.00050,0.,1,06565_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
0604173RF.03,CBT_LafRF_Goodh,38350.00050,0.,1,06650_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
0604173RF.04,CBT_LafRF_Entpr,38350.00050,0.,1,06576_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
0604173RF.05,CBT_LafRF_DCDav,38350.00050,0.,1,06569_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
0604173RF.06,CBT_LafRF_David,38350.00050,0.,1,06567_L_RF,0,0604173,1,NA,0,48,NA,NA,0      0,.0,0,9999  Test,0604173-1
06041730.13,Baseline_to_LowBouldIrrig,38350.00010,1.,1,0600538_I,1,0604173,2,NA,0,27,NA,Diversion,-1     0,.0,0,9999  Test,0604173-2
06041730.14,Baseline_to_LowBouldpre90,38350.00020,1.,1,0600538_I,1,0604173,1,NA,0,27,NA,Diversion,-1     0,.0,0,1990  Test,0604173-1
06041730.15,Baseline_to_DryCrkDavidPre90,38350.00030,0.,1,0600569_D,1,0604173,1,NA,0,27,NA,Diversion,0     0,.0,0,1990  Test,0604173-1
06041730.16,Baseline_to_Cottonwdpre90,38350.00040,0.,1,0600566,1,0604173,1,NA,0,27,NA,Diversion,0     0,.0,0,1990  Test,0604173-1
06041730.17,Baseline_to_LeyCottnPre90,53691.53641,1.,1,0600565_I,1,0604173,1,NA,0,27,NA,Diversion,-1     0,.0,0,1990  Test,0604173-1
060564_D.01,CommtyDitch_Direct_01,3744.00000,1.,1,0600564_I,1,0600564_D.01,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.01-1
060564_D.02,CommtyDitch_Direct_02,4853.00000,1.,1,0600564_I,1,0600564_D.02,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.02-1
060564_D.03,CommtyDitch_Direct_03,4869.00000,1.,1,0600564_I,1,0600564_D.03,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.03-1
060564_D.04,CommtyDitch_Direct_04,5235.00000,1.,1,0600564_I,1,0600564_D.04,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.04-1
060564_D.06,CommtyDitch_Direct_06,12941.00000,1.,1,0600564_I,1,0600564_D.06,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.06-1
060564_D.12,CommtyDitch_Direct_12,18699.00000,1.,1,0600564_I,1,0600564_D.12,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.12-1
060564_D.18,CommtyDitch_Direct_18,20890.19595,1.,1,0600564_I,1,0600564_D.18,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600564_D.18-1
06042120.01,Divs_Into_Marshall_1,12941.00000,1.,1,0604212,-2,0604212.01,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604212.01-1
06042120.02,Divs_Into_Marshall_2,20890.19055,1.,1,0604212,-2,0604212.02,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604212.02-1
06042120.03,Divs_Into_Marshall_3,22561.00000,1.,1,0604212,-2,0604212.03,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604212.03-1
06042120.04,Divs_Into_Marshall_4,29219.00000,1.,1,0604212,-2,0604212.04,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604212.04-1
06042140.01,Divs_Into_McKay_1,14001.00000,1.,1,0604214,1,0604214.01,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604214.01-1
06042140.02,Divs_Into_McKay_2,18615.18319,1.,1,0604214,1,0604214.02,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604214.02-1
06042140.03,Divs_Into_McKay_3,99999.00000,1.,1,0604214,1,0604214.03,1,0600564_D   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0604214.03-1
06042120.05,Marsh_rels_to_LOU,8812.00010,1.,1,06LOUIS_I,1,0604212,1,0   0,NA,3,NA,Diversion         0,.0     0,.0,0,9999  Test,0604212-1
06042120.06,Marsh_rels_to_LOU,8812.00011,1.,1,06LOUIS_O,1,0604212,1,0   0,NA,3,NA,Diversion         0,.0     0,.0,0,9999  Test,0604212-1
06042120.07,Marsh_rels_to_CommDi1,20890.19695,0.,1,0600564_I,1,0604212,1,0   0,NA,2,NA,NA                0,.0     0,.0,0,9999  Test,0604212-1
06042140.04,McKay_rels_to_CommDi2,20890.19695,0.,1,0600564_I,1,0604214,1,0   0,NA,2,NA,NA                0,.0     0,.0,0,9999  Test,0604214-1
06005160.01,BWR_to_BWR_I_1,8706.00000,1.,1,0600516_I,1,0600516.01,1,0600516     100,NA,45,NA,Diversion         0,.0     0,.0,0,9999  Test,0600516.01-1
06516_XL.01,Panama_BWR_ExchLim,1.00000,0.,1,NA,1,06_BWR_XLIM,1,0,0,47,NA,Diversion         0,.0,1,0,9999  Test,06_BWR_XLIM-1
614,8.9 5553.8 6148.9 5950.5 6148.9 5950.5,6148.9 6148.9 595,0.5 6148.9,59,50.5 6148.9 4260.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
06005160.02,Panama_to_BWR,20890.19884,1.,1,0600516_I,1,0604185,1,NA,0,28,NA,Diversion,-1,2,0,9999  Test,0604185-1
06516_XL.,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
06005160.03,Sixmile_to_BWR,20890.19894,0.,1,0600516_I,1,0604187,1,0,0,2,NA,NA                0,.0     0,.0,0,9999  Test,0604187-1
06005600.01,DryCk_AndFarwell1,5266.00000,1.,1,0600560,1,0600560.01,1,0600902_C   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600560.01-1
06005600.02,DryCk_AndFarwell2,7761.00000,1.,1,0600560,1,0600560.02,1,0600902_C   100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600560.02-1
06005370.01,Leggett_to_Irr,6696.00000,1.,1,0600537_I,1,0600537.01,1,0600537     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600537.01-1
06005370.02,Panama_to_Leggett,20890.19894,0.,1,0600537_I,1,0604185,1,NA,0,3,NA,Diversion         0,.0     0,.0,0,9999  Test,0604185-1
06005340.01,IdahoCk_Houck2,4109.00000,1.,1,0600534,1,0600534.01,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600534.01-1
0600520_D.01,IdahoCk_CarrTyler1,4170.00000,1.,1,0600520_D,1,0600520_D.01,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600520_D.01-1
0600520_D.02,IdahoCk_CarrTyler1,5266.00000,1.,1,0600520_D,1,0600520_D.02,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600520_D.02-1
06005530.01,IdahoCk_SmithEmm,4900.00000,1.,1,0600553,1,0600553.01,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600553.01-1
06005230.01,IdahoCk_Delehant,5600.00000,1.,1,0600523,1,0600523.01,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600523.01-1
06005320.01,IdahoCk_HighSS1,5631.00000,1.,1,0600532,1,0600532.01,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600532.01-1
06005320.02,IdahoCk_HighSS2,6727.00000,1.,1,0600532,1,0600532.02,1,0600663     100,NA,45,NA,NA                0,.0     0,.0,0,9999  Test,0600532.02-1
060599_CH.01,MSF_BouCityPL_DivAll,19762.00000,0.,1,060599_CHT1,1,0600599.06,100,NA,0,26,NA,Diversion         0,.0     0,.0,0,9999  Test,0600599.06-100
9999. 99,99. 9999. 9999. 9999. 9999. 9999. 9999.,9999. 9999. 9999,. 9999. 999,99,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CL.01,MSF_BouCityPL_Limits,1.00000,0.,1,NA,1,060599_CHL1,1,0,0,47,NA,Diversion,0,1,0,9999  Test,060599_CHL1-1
92.2  8,3.3  92.2  89.3  0.0  0.0  0.0  0.0  0.,0  0.0  89.3  92.,2  9999.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.02,MSF_BouCityPL_Split,19762.00001,0.,1,060599_CH1      9,2.5,060599_CHT1,1,NA,0,46,NA,Diversion,0,2,0,9999  Test,060599_CHT1-1
060599_CH.03,MSF_BouCityPL_BOU_I_1,19762.00007,1.,1,06BOULDER_I,1,060599_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060599_CH1     10
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.04,MSF_BouCityPL_BOU_O_1,19762.00008,1.,1,06BOULDER_O,1,060599_CH1     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060599_CH1     10
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.05,MSF_BouCityPL_MSF_BU,19762.00004,0.,1,0602124_U,1,060599_CH2     10,0,NA,0,27,NA,Diversion,-1,7,0,9999  Test,060599_CH2     10
060599_,CL.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.06,MSF_BouCityPL_MSF_BL,19762.00005,0.,1,0602124_L,1,060599_CH2     10,0,NA,0,27,NA,Diversion,-1,7,0,9999  Test,060599_CH2     10
060599_,CL.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.07,MSF_BouCityPL_MSF_C,19762.00006,0.,1,0602100,1,060599_CH2     10,0,NA,0,27,NA,Diversion,-1,7,0,9999  Test,060599_CH2     10
060599_,CL.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.08,MSF_BouCityPL_BOU_I_1,19762.00009,1.,1,06BOULDER_I,1,060599_CH2     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060599_CH2     10
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.09,MSF_BouCityPL_BOU_O_1,19762.00010,1.,1,06BOULDER_O,1,060599_CH2     10,0,NA,0,27,NA,Diversion,-1,5,0,9999  Test,060599_CH2     10
060599_,CH.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
060599_CH.21,MSF_BouCityPL_CHT1_Empty,19762.00020,0.,1,0600599,0,060599_CHT1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060599_CHT1
060599_CH.22,MSF_BouCityPL_CH1_Empty,19762.00020,0.,1,0600599,0,060599_CH1,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060599_CH1
060599_CH.23,MSF_BouCityPL_CH2_Empty,19762.00020,0.,1,0600599,0,060599_CH2,0,NA,0,29,NA,NA                0,.0,0,0,9999  Test,060599_CH2
06BARKMSF.01,MSF_BarkerBypass,99999.99999,0.,1,06_BARKMSF,1,0604172,2,0,0,1,NA,NA                0,.0,0,0,9999  Test,0604172-2
064172MSF.02,MSF_C_BarkerReleases,52597.00099,0.,1,0602100,1,0604172,2,0,0,1,NA,NA                0,.0,0,0,9999  Test,0604172-2
